"Pit","Tit","Yit"
75991.0086260465,13811.1308917591,89802.1395178056
44143.1832681501,-18345.3711820129,25797.8120861372
69105.8220473079,7073.62836925695,76179.4504165648
44340.3053700084,-17843.652608615,26496.6527613934
27234.1527436215,-34494.6851121067,-7260.53236848526
49917.4704033609,-10968.1823989976,38949.2880043633
341174.286974803,280564.632241894,621738.919216697
341168.488905821,273845.599321511,615014.088227333
40045.0543209416,-33815.9471777802,6229.10714316145
31430.0995179751,-41584.1544131597,-10154.0548951845
70388.0851212284,-1577.73699066445,68810.348130564
66898.9058371004,-4988.53588771163,61910.3699493887
27986.9135921537,-43743.1792880764,-15756.2656959228
140398.445148651,69759.1460687584,210157.59121741
47885.755170531,-24394.8898397421,23490.8653307889
16701.9215898859,-54950.3523122167,-38248.4307223309
41946.200484567,-28351.3696167668,13594.8308678002
58255.8614156155,-11306.7644340455,46949.09698157
79745.3138575039,10476.0606715891,90221.374529093
50931.161676071,-18552.1492707174,32379.0124053536
79845.709814404,10837.3521067452,90683.0619211492
91978.3639716114,22746.5078660198,114724.871837631
192942.117370101,123204.799361637,316146.916731738
45755.1338503069,-26906.3827900089,18848.751060298
61898.9620518038,-10078.8813307518,51820.080721052
25038.5789551131,-46647.7678760632,-21609.1889209501
36014.6529483602,-34523.9699548142,1490.68299354595
50669.0095296224,-18998.8746624579,31670.1348671645
69583.164676921,400.97412786764,69984.1388047886
61590.1565830791,-7558.33646780392,54031.8201152752
27479.061488325,-41452.0700847166,-13973.0085963916
121586.510544162,53677.9458560753,175264.456400237
29636.6793789434,-39523.6310437483,-9886.95166480493
75486.5499244129,7303.52671002947,82790.0766344424
40765.7707479182,-27556.2169246497,13209.5538232684
50813.877900946,-16822.6600731791,33991.2178277669
39229.2376071597,-27957.9594588896,11271.2781482701
42753.8837582713,-23736.6783284454,19017.2054298259
41738.857939275,-24152.9875535452,17585.8703857298
31538.3326210535,-33748.178927567,-2209.84630651341
43639.3393093743,-20798.3896910657,22840.9496183087
28379.1908460371,-35535.0526760525,-7155.86183001535
85341.3795972388,22300.794131371,107642.17372861
15769.6444208057,-47782.9986460385,-32013.3542252329
64928.5100504721,2543.45449900518,67471.9645494773
26404.1299312581,-36020.9058688482,-9616.77593759001
14133.9244389691,-47403.124127861,-33269.1996888919
149565.665474215,89187.7307650968,238753.396239312
17407.8084206234,-45101.75266769,-27693.9442470666
62829.5587029642,1434.22257324537,64263.7812762096
35016.7636447929,-26404.0494194225,8612.71422537032
66866.1684331999,6110.36106267104,72976.5294958709
15310.7048400533,-45586.2378066371,-30275.5329665838
6313.89690531894,-53461.6911843128,-47147.7942789939
26882.0786292054,-31594.9142959208,-4712.83566671533
45894.2518378169,-11815.0686610366,34079.1831767803
106382.326503655,48978.191805767,155360.518309422
112759.221164153,54192.9542316594,166952.175395812
32045.2270375969,-27819.7386054692,4225.48843212776
44336.1757888454,-14839.6299518457,29496.5458369997
36982.6078691633,-21816.5606804551,15166.0471887082
75190.9497602956,16913.9461133821,92104.8958736777
60802.6955175047,2140.96150978992,62943.6570272947
61190.4436502202,2485.13324046466,63675.5768906848
31686.5662028086,-27061.65554636,4624.91065644857
120417.476456055,62335.3625102959,182752.838966351
39612.5015067912,-19949.2347191036,19663.2667876876
114015.276239666,54942.074754352,168957.350994018
7287.45525017778,-53087.8274439939,-45800.3721938162
55956.939329193,-3116.74859425102,52840.190734942
38716.3423775842,-20271.6932892101,18444.6490883741
108716.540603617,50229.2742825623,158945.814886179
94993.6917847364,35313.4715189693,130307.163303706
11020.211658948,-49502.4735508975,-38482.2618919495
60214.2763573488,904.587932718545,61118.8642900673
48665.5846187883,-10644.2790610501,38021.3055577382
96335.6555460657,37290.2040228083,133625.859568874
55267.4096345489,-4660.89143038004,50606.5182041688
87041.7621978977,27253.4897375291,114295.251935427
14608.8782651696,-45831.1684285605,-31222.2901633909
12705.8342645309,-46607.2485625087,-33901.4142979778
25047.4387740618,-33135.411892088,-8087.97311802625
46179.9666351527,-11186.5067155486,34993.4599196042
42239.6191594563,-14854.5809943551,27385.0381651012
129304.104301131,72578.1805969613,201882.284898093
302753.806746146,244299.824652898,547053.631399044
37308.8028906998,-26997.6545033768,10311.1483873231
34763.9609815347,-28869.7963074017,5894.16467413307
140402.211196628,77479.3611433054,217881.572339934
101331.850510573,36569.8001955187,137901.650706092
110572.748015987,44960.0593757268,155532.807391714
22254.2511982056,-44407.4498739666,-22153.198675761
192946.684758263,127379.730518179,320326.415276441
48511.9024123008,-20089.7476122234,28422.1548000774
53368.879590688,-14724.1305492406,38644.7490414474
95225.7904904765,27526.7548120958,122752.545302572
22080.7805908998,-46245.4523268023,-24164.6717359025
33852.2809912974,-33332.0498882242,520.231103073238
35322.9771683409,-31029.7177636858,4293.25940465503
110384.538819398,44804.9474468367,155189.486266235
6687.59675073834,-59940.4979255033,-53252.9011747649
37009.9636244904,-28144.9252397522,8865.03838473818
53847.4916374001,-10610.5179268981,43236.9737105019
90058.9489059382,25881.2079596488,115940.156865587
66388.5932922706,1618.08650806689,68006.6798003375
67627.6857799711,2848.71576746061,70476.4015474317
46833.7506600123,-17990.3091039277,28843.4415560847
125006.392391737,60643.9187375476,185650.311129284
92698.8877512193,26901.6784098794,119600.566161099
33642.463900117,-32772.8014234366,869.662476680453
18198.0768277447,-47402.4135350659,-29204.3367073212
40053.7219552578,-24384.689291934,15669.0326633237
107658.226802151,43837.8091201457,151496.035922297
81684.6997827715,16837.5117705103,98522.2115532818
152390.194608463,87155.8583797575,239546.052988221
140405.057427964,73104.3890699337,213509.446497898
58078.529502606,-10945.6092545026,47132.9202481033
38801.0187488843,-29915.0678755721,8885.95087331224
38011.0619818603,-29965.7928082077,8045.26917365261
41568.2398431818,-25649.568506391,15918.6713367908
116518.518102126,49946.297889796,166464.815991922
28873.8728796477,-38871.0886871483,-9997.2158075006
129686.613941114,62912.1167238708,192598.730664985
50362.394912593,-17895.1082860924,32467.2866265007
139318.802612658,71527.5528687162,210846.355481374
40144.7812479937,-29334.990997102,10809.7902508917
26423.597547633,-42314.8345931945,-15891.2370455615
7279.0821247478,-60405.6700362071,-53126.5879114593
38728.2526322757,-27478.1789426277,11250.073689648
36877.262651659,-28642.5905348013,8234.67211685768
14601.632616621,-50201.806666967,-35600.174050346
9242.15561866131,-54343.7537615323,-45101.5981428709
150009.725816093,87765.7367156266,237775.462531719
56823.568038283,-7502.88523332496,49320.6828049581
94994.3869023003,30869.8819093141,125864.268811614
15285.0426679015,-49560.1279971368,-34275.0853292353
46461.9693820937,-17171.2718618326,29290.6975202611
58203.7785107555,-4983.09683446913,53220.6816762864
58206.4908955965,-4840.56736700936,53365.9235285871
50662.8713012439,-12239.5405169857,38423.3307842582
25382.0270783393,-37213.8350892807,-11831.8080109414
30384.91561779,-31289.9674243567,-905.051806566655
41736.2533830876,-19169.14124477,22567.1121383176
41738.2245421802,-18690.4725211975,23047.7520209827
76781.449460003,16826.0113901665,93607.4608501695
30327.0058761564,-30027.4907854142,299.515090742225
82924.1787379087,23313.4588041048,106237.637542014
52846.8422599397,-7313.36746086447,45533.4747990752
66743.5774847816,6781.90643959828,73525.4839243799
23980.2669841276,-36128.2189635415,-12147.9519794139
140405.947671633,81175.7362029057,221581.683874539
78942.2402813581,17784.1611627671,96726.4014441253
17331.8504831316,-44239.5447068567,-26907.694223725
36889.659402049,-23597.5565924344,13292.1028096146
63338.0234762389,3434.02595550625,66772.0494317452
54730.7964228891,-5233.85300692654,49496.9434159626
37549.0638071382,-22275.8520315776,15273.2117755606
57508.3568980048,-1762.17417869766,55746.1827193071
38733.7192509783,-20484.787240776,18248.9320102023
41654.2391142882,-17057.8825213074,24596.3565929808
34773.1548070731,-23517.1902006259,11255.9646064472
51960.5973936478,-5748.04226054272,46212.555133105
47958.4929836648,-9607.14720269905,38351.3457809658
25346.1870614119,-31975.8338361118,-6629.64677469986
25349.8476249057,-31196.7181995803,-5846.87057467454
69524.8147674091,13748.2376423879,83273.052409797
312339.919485748,256236.588827641,568576.508313389
30437.8255285921,-31808.3624162665,-1370.53688767437
119708.112850479,58231.5408125177,177939.653662996
24159.4643900064,-38674.1256105317,-14514.6612205252
22789.3086992223,-39088.7861599716,-16299.4774607493
40545.6686786981,-20380.8495635854,20164.8191151127
16991.9958523802,-43433.6068160424,-26441.6109636622
49646.9513807038,-9707.93782153096,39939.0135591728
97327.136971008,38220.5273409219,135547.66431193
31986.4655888932,-28025.3574933363,3961.10809555696
20607.8571533372,-38714.6540786337,-18106.7969252966
93218.958211426,34838.8511148061,128057.809326232
40526.7268923316,-18665.9925207309,21860.7343716007
13355.2054891464,-45390.4481493931,-32035.2426602467
40068.4413665271,-17565.716364964,22502.7250015631
23447.5792437209,-33759.7130704142,-10312.1338266934
312337.895056165,255956.311959078,568294.207015243
49712.7115781135,-12802.2482780384,36910.4633000751
49720.7880746609,-12473.2964127743,37247.4916618866
59260.4184741697,-2598.04002890222,56662.3784452675
53198.0296217403,-8580.3848384422,44617.6447832981
50136.3252461392,-11420.7862049277,38715.5390412115
59014.8503915877,-2250.33949755523,56764.5108940325
87603.8947597583,26408.4517839596,114012.346543718
30409.2928531373,-31398.8555508442,-989.562697706879
35204.8272065349,-25830.0345259863,9374.79268054861
48055.2929381438,-12335.1921412547,35720.1007968891
38944.5861966855,-21139.8893263756,17804.69687031
55857.6349077354,-3694.07775769297,52163.5571500424
312339.749759918,252885.160073959,565224.909833877
42426.6795455565,-23087.9980611013,19338.6814844552
10573.882612347,-54356.6965726838,-43782.8139603368
14556.6687114724,-49033.0660588226,-34476.3973473502
69522.649455274,7132.64727124177,76655.2967265158
44597.2894269171,-17943.1123434727,26654.1770834445
60399.5932308221,-1701.19675701964,58698.3964738024
39560.380618461,-22470.4759742153,17089.9046442457
77597.0993078397,16136.7984095174,93733.897717357
64540.8394232517,2708.18707760114,67249.0265008528
37753.2662172465,-24133.8476039553,13619.4186132912
46874.6826869846,-14410.6026493493,32464.0800376353
89730.8823458456,28814.9218066106,118545.804152456
102758.723545979,41163.5621669579,143922.285712937
69662.5540338753,7108.83556283702,76771.3895967123
50085.0753799292,-12624.2862253731,37460.7891545561
33462.9468206072,-28925.4201227289,4537.52669787829
19477.4090086098,-42191.3160569553,-22713.9070483455
35330.170914184,-25312.2234678208,10017.9474463632
44264.1154980525,-15745.2767998391,28518.8386982134
20626.2462246107,-38990.5984623902,-18364.3522377795
32122.1918798269,-26542.0576766758,5580.13420315105
26405.1326866152,-31606.0289024793,-5200.89621586415
61598.1708022883,4355.57356950631,65953.7443717946
41712.5444389405,-15612.0485098861,26100.4959290544
30300.0901213485,-26639.4813814599,3660.60873988859
36860.5073929927,-19433.4768266766,17427.0305663161
57009.3903553922,1183.2311060822,58192.6214614744
38025.1079049016,-17827.9479553763,20197.1599495254
45077.9210938657,-10326.8378732136,34751.0832206521
40064.9228213945,-15078.490086766,24986.4327346285
30404.0897521093,-24389.9097284001,6014.18002370914
51452.774174855,-2734.59261492459,48718.1815599304
52850.9003791139,-1273.66935834382,51577.2310207701
66705.5235179334,12615.2354450445,79320.7589629779
18205.8472002754,-36179.8852885304,-17974.038088255
312341.018023254,258831.961144884,571172.979168139
54479.5969922518,-5244.98244309262,49234.6145491591
132999.261167947,73418.1896210883,206417.450789035
69280.740822866,7955.85002416268,77236.5908470287
18917.5933151808,-42566.2755331202,-23648.6822179395
35243.5287370941,-25204.8236646504,10038.7050724437
54565.6750975048,-5256.5369854939,49309.1381120109
24027.2270844149,-35650.3759500055,-11623.1488655906
273825.267666351,215009.431127968,488834.698794319
7665.9783581348,-56303.3107261537,-48637.3323680189
54567.4845004068,-8014.18500432505,46553.2994960818
16995.8242253161,-45385.3760414714,-28389.5518161554
30038.915290226,-31218.3741649931,-1179.4588747671
28430.0037976398,-32072.5999631633,-3642.59616552358
110575.462703819,50868.0241764574,161443.486880277
57431.8210865111,-3478.96164108695,53952.8594454242
60336.971278862,-474.216563314402,59862.7547155476
38937.7556811225,-21838.1407812125,17099.6148999101
102334.911756463,42100.7198997363,144435.6316562
52858.7936724103,-8366.61360511201,44492.1800672983
115261.597231723,54251.4909489157,169513.088180638
71582.6586272007,9291.60913778996,80874.2677649907
105338.941612986,42842.1130715644,148181.05468455
49947.8339082211,-13558.8087468558,36389.0251613653
90230.0086682097,27074.1990002126,117304.207668422
80290.0178291802,16500.6148839018,96790.632713082
10606.0471218452,-53547.9966176862,-42941.9494958411
58862.5432262286,-3980.46365177071,54882.0795744579
90941.3858720128,28219.5042368841,119160.890108897
25343.9153550571,-38038.9237678014,-12695.0084127443
33037.5931438031,-29412.2384926639,3625.35465113916
58273.4559383651,-3446.43580559716,54827.0201327679
41132.1577699044,-20487.1655963039,20644.9921736005
20627.8671020295,-40478.3213564615,-19850.4542544319
31338.553237021,-28776.0726418246,2562.48059519642
34775.0858107654,-24634.212227186,10140.8735835794
49745.4818730987,-9047.66639132439,40697.8154817743
58207.2235800636,-356.102618474649,57851.120961589
41735.662835855,-16803.8827824766,24931.7800533784
24647.7353211568,-33480.1385263504,-8832.40320519359
29208.9515708898,-28100.5102394095,1108.44133148035
20281.5471675532,-36342.9817954861,-16061.4346279328
75988.9573049485,20255.603034418,96244.5603393665
18861.0490191118,-37357.2229457373,-18496.1739266255
13943.0590410594,-41368.4598037768,-27425.4007627175
20232.5321444812,-34093.4620210244,-13860.9298765432
100016.781477901,46525.1334166485,146541.914894549
41719.2376634199,-12879.9168797655,28839.3207836544
69524.17379859,15240.8651837015,84765.0389822915
34767.4130992955,-19876.6489724437,14890.7641268518
130506.193252903,76344.2853214403,206850.478574343
103007.985980559,47009.2559213222,150017.241901882
93662.0994720262,36549.3733341341,130211.47280616
93662.3930479621,35682.6820913053,129345.075139267
38931.9710025477,-19881.4243258901,19050.5466766576
52838.7538893635,-5486.98504559269,47351.7688437708
88296.1943642639,30102.5532599598,118398.747624224
33440.6123920349,-25451.6971830971,7988.91520893787
36794.9456540228,-21477.2428441701,15317.7028098527
68398.2751514414,10659.9782700457,79058.2534214871
83030.2894510382,25047.5217499799,108077.811201018
48505.8550298608,-10063.1740292577,38442.6810006032
23325.1921996235,-34990.9163754066,-11665.7241757831
47634.8978168356,-9835.25475553986,37799.6430612957
48511.3725585432,-8706.49022234507,39804.8823361981
15107.6342181678,-41889.0963760262,-26781.4621578584
28382.7382201838,-27592.9463718156,789.791848368164
151991.288122843,96676.2907527142,248667.578875557
73584.8936828739,15970.6187111343,89555.5123940082
48055.0731363301,-9935.24716165499,38119.8259746751
25031.7675944088,-32705.0498973882,-7673.28230297932
30603.6983326913,-26346.4860771716,4257.21225551969
33590.7421303073,-22717.5698809648,10873.1722493425
46986.5541495299,-8759.39467694895,38227.1594725809
114980.823333358,59457.9308110011,174438.754144359
58869.6913714176,1914.14605790813,60783.8374293258
48188.6136150884,-8788.94568395713,39399.6679311313
91204.6012755115,34436.3409881084,125640.94226362
34210.7988430301,-23372.2786899978,10838.5201530323
110566.977647942,53566.9076499265,164133.885297869
42443.4050253733,-15833.5895150121,26609.8155103611
78830.226101091,20932.701705192,99762.927806283
52796.4669824627,-5580.36990785282,47216.0970746099
67756.9997941701,9522.79487629636,77279.7946704664
66228.5615832675,7785.64793078935,74014.2095140569
101332.292488302,42704.0865497312,144036.379038034
34181.4065270915,-25453.1731757853,8728.23335130621
65875.8075558591,6865.07419560435,72740.8817514635
101715.764371699,42561.8242127627,144277.588584462
110570.736720742,50411.3817252878,160982.11844603
48674.7848850508,-12682.4814765327,35992.3034085181
16316.4799137907,-44716.4401572218,-28399.9602434311
19409.7693478292,-40527.1573192657,-21117.3879714365
72690.7256916221,13743.3160999335,86434.0417915556
90375.7998654532,31116.0901361234,121491.890001577
71778.8388508554,11785.6755054712,83564.5143563266
110581.779909943,50309.7152997461,160891.495209689
55914.6093885535,-5533.69682099424,50380.9125675593
47293.9690669644,-14004.1149010935,33289.8541658709
47300.3551053046,-13648.6937982475,33651.661307057
46108.1854043472,-14492.1257922202,31616.059612127
27900.0150528696,-32335.6162884233,-4435.6012355537
21840.2069952324,-37604.2643294377,-15764.0573342053
19205.4768986636,-39315.5936531052,-20110.1167544416
27241.0695829411,-30325.7570298945,-3084.68744695345
35476.0867757069,-21350.684348227,14125.40242748
144387.114444071,88088.7770395025,232475.891483574
19225.1086330668,-39176.2519168986,-19951.1432838317
141833.848895304,84394.90295484,226228.751850144
41236.0906752962,-18232.7755033599,23003.3151719364
75481.9644265553,16469.8675988502,91951.8320254055
24031.5031110607,-35359.818398913,-11328.3152878523
46079.4729319006,-12446.0493983578,33633.4235335428
273824.798351065,215605.002470126,489429.800821192
41242.5516733822,-22147.1420817103,19095.409591672
50667.3321479345,-12155.8919234634,38511.4402244711
30320.5724606805,-32189.9195112505,-1869.34705056998
36544.8900544489,-25183.6145465799,11361.275507869
197974.121647389,136876.305337854,334850.426985242
37748.6772899167,-26613.4289956206,11135.248294296
43529.9751155529,-20165.699702992,23364.2754125609
75079.7807591192,11897.8529685245,86977.6337276437
44240.7910908596,-19219.4221589882,25021.3689318714
192954.245069514,129980.586568599,322934.831638113
56074.6175464378,-9999.95636178998,46074.6611846478
67282.6850361062,1479.427066684,68762.1121027902
27896.2125147303,-37906.6366546339,-10010.4241399036
21708.3096915357,-43156.5112394206,-21448.2015478849
26406.1901006508,-37399.3524523269,-10993.1623516761
31729.3279141111,-31157.6315523935,571.696361717539
26716.6600321591,-35394.3877540644,-8677.72772190535
25047.033353102,-36192.8272855368,-11145.7939324347
41741.0587988445,-18614.136852262,23126.9219465824
25386.9892817467,-34503.8259819058,-9116.83670015914
20624.332565683,-38420.2003088095,-17795.8677431265
59272.2541654374,1162.49272597493,60434.7468914124
75754.148197767,17627.3271413582,93381.4753391252
53016.5951537911,-5519.63670647561,47496.9584473155
36485.1839441437,-21901.4269178045,14583.7570263392
56003.0406532536,-1845.52089533836,54157.5197579152
10786.459032969,-47012.3906864716,-36225.9316535026
77603.8097799864,20957.4991044348,98561.3088844212
48064.6456494912,-9083.50394809031,38981.1417014009
27819.0702296376,-29094.8831909232,-1275.81296128556
123991.10705185,67791.5333315594,191782.64038341
55742.0374819898,-2085.23715144144,53656.8003305484
42251.4651929206,-15519.5184524612,26731.9467404594
149569.427082526,92194.3168231691,241763.743905695
34772.2826637762,-24808.0714265395,9964.21123723665
33959.5398090356,-25005.5090923394,8954.03071669621
136794.349876863,78440.261772061,215234.611648924
50669.5211200439,-9549.86014961654,41119.6609704274
21860.3174080031,-38116.3469918594,-16256.0295838563
43660.7627616549,-15383.0797494752,28277.6830121797
42444.6203780812,-16211.4178790485,26233.2024990326
34738.3131882088,-23526.1514682492,11212.1617199596
23341.7786383474,-34351.1390886051,-11009.3604502578
97544.15826168,40689.9224555707,138234.080717251
21425.2611933555,-36389.7411275671,-14964.4799342117
152389.688878543,95465.8457986209,247855.534677164
35486.61980056,-23718.8196023693,11767.8001981907
110572.208549511,51953.9618675138,162526.170417025
86982.2253032683,27118.8956602084,114101.120963477
8591.68994161146,-51884.048041869,-43292.3581002576
66772.9333691522,7551.25551968927,74324.1888888414
47044.8595114231,-12352.1787058393,34692.6808055838
302759.162867588,243682.018227099,546441.181094687
47116.163660317,-17807.3516104973,29308.8120498198
197964.231437565,133509.845467383,331474.076904948
107038.081211869,39397.5247197299,146435.605931599
37323.6868843083,-31240.360471258,6083.32641305028
63352.6248869046,-4419.13564869261,58933.489238212
80825.8081992122,13187.016662169,94012.8248613813
20292.4077071519,-47638.945107548,-27346.5374003962
129848.636348983,63104.025221471,192952.661570454
46835.3661732374,-21391.7082367895,25443.6579364479
107042.169535867,39356.7808394612,146398.950375328
22261.552981931,-46338.0159107411,-24076.46292881
72069.8764057673,4632.72654888053,76702.6029546478
72082.6338836835,4552.73379155341,76635.3676752369
72011.8723821821,4405.80907874105,76417.6814609231
54454.3686769931,-13232.1845288995,41222.1841480936
59839.223226935,-7495.98486004955,52343.2383668855
86591.0888411916,19472.2421256854,106063.330966877
54361.6508733194,-13205.1973872152,41156.4534861042
56319.5587932934,-10892.3985122042,45427.1602810892
54412.0788771487,-12504.7690700613,41907.3098070874
69514.1738062853,2926.64127241232,72440.8150786976
113998.55666792,47372.848233383,161371.404901303
99017.6645166605,31277.7785394062,130295.443056067
38398.0650997047,-30053.5336293098,8344.53147039497
76001.6311851982,8301.61432803429,84303.2455132325
6968.58389971869,-60902.8003163309,-53934.2164166122
57011.5194325027,-9368.58729911865,47642.932133384
71941.5402134584,5825.16781038329,77766.7080238417
71950.9532945698,5713.92620595389,77664.8795005237
71938.1808262292,5605.57442572385,77543.755251953
18456.5505415847,-47992.7326018948,-29536.1820603101
15555.0222252091,-49706.4683737064,-34151.4461484974
128681.064218484,64636.3520380894,193317.416256574
40018.2473024886,-25545.9670159209,14472.2802865677
197972.348120585,133042.623553203,331014.971673789
152402.258913711,84297.7402535937,236699.999167304
14566.0726886332,-55525.9183449447,-40959.8456563115
64279.9318768469,-4446.61429356637,59833.3175832805
88282.8519924084,19710.1282376458,107992.980230054
25668.4901192981,-43344.2187411354,-17675.7286218373
18203.7361706004,-49743.1220892257,-31539.3859186253
65878.193497972,-846.481133909815,65031.7123640622
13188.9288936088,-53482.3710395275,-40293.4421459187
37784.803043686,-27570.6449935002,10214.1580501858
48136.8215529695,-16523.8957016188,31612.9258513507
50081.3750634221,-14155.432104283,35925.9429591391
49507.9834465887,-14362.9100343979,35145.0734121907
20222.1036608504,-43287.833431653,-23065.7297708026
22132.5937397634,-40304.7274565707,-18172.1337168072
311878.446718853,250417.399275884,562295.845994737
70919.4791769207,3469.98330753362,74389.4624844543
116527.533537976,49020.9467736496,165548.480311626
67940.0647347151,-707.791116851454,67232.2736178636
43812.8021698994,-24788.1772031564,19024.6249667431
17413.1054429239,-50561.4729884313,-33148.3675455074
49668.3035029101,-17059.3156336435,32608.9878692666
57266.2235462727,-9010.84092916148,48255.3826171112
82919.4959743546,16891.2725821165,99810.7685564711
130510.392595903,64095.2712819269,194605.66387783
43259.7342295897,-24667.6543546702,18592.0798749195
72092.3547514555,4784.44294394809,76876.7976954036
123999.765298386,56614.2989120218,180614.064210408
116107.705532818,47391.3095998529,163499.015132671
30057.0198474591,-39757.9387679263,-9700.91892046717
273822.613062876,205000.341218101,478822.954280977
54453.8145815653,-19262.6664161461,35191.1481654192
60764.2761322687,-12439.0474418062,48325.2286904625
54569.1092099446,-18296.8199142044,36272.2892957402
26714.4032628396,-45665.3785903529,-18950.9753275133
38114.2407606399,-33137.589263699,4976.65149694088
45079.4415429201,-25333.879338978,19745.5622039421
50080.0240215254,-19681.3200054332,30398.7040160922
82340.8907966165,13075.8230736407,95416.7138702572
116875.323307754,47326.9035134954,164202.22682125
34566.5526915442,-36075.8120530119,-1509.25936146772
29935.2179094953,-39809.6759353647,-9874.45802586944
74730.5833693554,5992.1793929984,80722.7627623538
38457.2822843608,-30402.8431706393,8054.43911372155
27376.5010239387,-40721.6447516505,-13345.1437277118
33459.2170777649,-33619.7171674713,-160.500089706387
142488.252326364,76246.2649164777,218734.517242842
142489.074786344,74444.3362898846,216933.411076228
26859.2761380116,-42945.562000078,-16086.2858620665
97009.6503852805,28276.8157772965,125286.466162577
71278.2095709091,1905.50869667545,73183.7182675846
42459.735866545,-26938.4311667174,15521.3046998275
62476.446071874,-6231.75938836577,56244.6866835083
46187.7186752397,-22332.0797235009,23855.6389517388
101325.488508922,33372.3746712777,134697.863180199
101327.536677458,32603.2833012498,133930.819978708
87056.7294517413,17582.0813163092,104638.81076805
87536.2691035861,17675.8961113469,105212.165214933
44264.9325665165,-25980.9208873387,18284.0116791779
31689.9953594863,-37900.6319263624,-6210.63656687602
36146.5425920093,-32504.889935208,3641.65265680126
273829.79346245,205998.742290466,479828.535752916
38945.5860945161,-33798.7017152884,5146.88437922762
35051.6469355338,-36840.9406791415,-1789.29374360764
62573.3047661976,-8386.20810242585,54187.0966637717
48497.4009214965,-22224.1985495827,26273.2023719139
26410.6027130087,-43745.2969828841,-17334.6942698754
73918.451453788,4848.16828216011,78766.6197359481
85503.1099557258,16351.8070731785,101854.917028904
105337.861643038,35834.6057417197,141172.467384758
36749.8642442823,-33588.425693853,3161.43855042933
311881.785983019,242385.966824636,554267.752807654
35202.7872500429,-40067.4593279542,-4864.6720779113
140407.592159254,66140.3415727539,206547.933732008
25639.5768220183,-50167.7153643828,-24528.1385423644
27674.993529046,-46882.8991315924,-19207.9056025464
59796.7313941137,-13587.1290729462,46209.6023211675
21778.9474955612,-51240.1277539649,-29461.1802584037
54231.5748895934,-17506.5217085443,36725.0531810491
63357.4384913586,-7925.25733092274,55432.1811604358
82345.9628481378,11282.3605217045,93628.3233698423
55749.3768652223,-15549.7186327216,40199.6582325007
98140.222199025,27254.8419940062,125395.064193031
27816.9386287668,-43669.5358850886,-15852.5972563217
40575.8351896839,-29823.6003713684,10752.2348183155
21782.9110164238,-47874.407432083,-26091.4964156592
25677.6978452869,-42788.5857605578,-17110.8879152708
27387.7044983105,-40023.1132912676,-12635.4087929571
46648.9117792378,-19768.1999139096,26880.7118653282
43488.0271852764,-22413.0412798575,21074.9859054189
45485.6407441268,-19859.8463792249,25625.7943649019
12438.500303633,-52387.841558226,-39949.341254593
34104.4773803801,-29451.3368553231,4653.14052505701
57667.9617407169,-5151.99018110687,52515.9715596101
97274.7456025307,34597.2322495121,131871.977852043
27849.387742358,-35638.9764860014,-7789.58874364345
24179.2725988877,-38440.0175554495,-14260.7449565618
33453.0735726873,-28200.6897424774,5252.38383020992
110199.141993559,49233.6173439335,159432.759337492
46747.5556930564,-15379.3014791173,31368.2542139392
41656.0819935511,-20083.0394518867,21573.0425416643
84296.0142071013,23062.2401181395,107358.254325241
80650.8565908615,18880.6328400745,99531.489430936
95829.1820326552,33626.7742808718,129455.956313527
95826.4560630102,32840.2684852137,128666.724548224
28377.9583954533,-35367.2555350049,-6989.29713955155
95000.2009439697,32117.1918800857,127117.392824055
69583.6100228755,5949.85946958855,75533.469492464
31990.6585289448,-31759.7495606742,230.908968270582
38197.1081029661,-24758.0144512788,13439.0936516873
108531.749681069,46181.2708408037,154713.020521873
26718.9560445228,-36715.3460912286,-9996.39004670581
74022.6097692612,11484.640111854,85507.2498811152
307015.46110141,244224.345799075,551239.806900485
48573.2279528101,-20053.212854906,28520.0150979041
91768.0534878229,23661.605702176,115429.659189999
152394.928871762,83742.4466157264,236137.375487488
161238.190554148,90611.050603709,251849.241157857
61190.9516369653,-11575.5142375429,49615.4373994224
35395.6560190053,-37043.9768135028,-1648.32079449751
50867.4376329855,-20645.7780920569,30221.6595409286
76007.8628678138,5023.4731352651,81031.3360030789
273823.129869426,202765.831416439,476588.961285866
95004.1727624166,19109.8816729221,114114.054435339
33587.5767313973,-42714.6080257444,-9127.03129434704
29517.9390993206,-45711.2115984714,-16193.2724991509
17746.4244175992,-56337.3741228065,-38590.9497052073
11706.855489166,-60987.4946317389,-49280.6391425728
19229.5179727902,-51946.5650202734,-32717.0470474831
101504.0286667,31611.1358742656,133115.164540965
39280.1946703309,-31341.4798421511,7938.71482817985
38813.6608453737,-31014.2878604663,7799.37298490748
23759.1690680556,-45285.7757054718,-21526.6066374162
12139.0094481534,-55785.3364971546,-43646.3270490011
117909.966740418,51355.2487919914,169265.215532409
49284.2888999356,-18475.5851302184,30808.7037697172
64271.2552850806,-3007.31889348182,61263.9363915987
82958.8395186493,15782.0838521189,98740.9233707682
34102.8461557989,-33424.6307145364,678.21544126256
80933.6662584067,14241.4738232155,95175.1400816222
73571.6330012616,6573.01677302224,80144.6497742838
39254.9425063611,-27867.2240970889,11387.7184092722
40486.481030458,-25948.6673661451,14537.8136643129
17397.2951219081,-48386.4042493598,-30989.1091274517
43704.9701889611,-20881.8566837623,22823.1135051988
