,person,year,labinc,wt,age,hours,male,married,pp
9832,5247,2004,24242.47,520125,43,1568,0,1,1
9834,521,2000,63323.5,215199,40,3470,1,0,1
9835,1012,1992,63323.5,501242,29,1886,1,1,1
9836,5006,2002,286133.3,782248,39,2340,1,1,1
9839,5251,1998,29432.13,513079,37,2080,1,1,1
9841,5251,2006,54097.58,595307,45,2600,1,1,1
9842,5251,2012,53190.2,648134,52,2080,1,1,1
9846,5254,2004,161616.4,573802,40,3120,1,1,1
9848,2637,1998,82945.08,533602,38,2704,1,1,1
9849,7300,1996,18351.65,144515,33,2070,0,0,1
9851,5257,1992,9484.134,622785,34,2286,1,0,1
9852,9667,2004,306993.9,100954,44,2080,1,1,1
9854,1113,2002,25461.01,177199,45,2340,1,1,1
9857,959,2010,144000.0,800955,50,2340,1,1,1
9861,8963,2004,31194.28,131189,45,2120,1,0,1
9862,5039,1994,48551.24,575686,30,2690,1,1,1
9865,7554,1990,20028.72,78503,28,2185,1,1,1
9868,2365,1988,62689.36,409048,25,2590,1,1,1
9871,859,1998,56188.61,702770,37,2860,1,1,1
9872,8227,1990,45064.61,93612,28,2800,0,0,1
9875,5289,1990,36719.31,539763,31,2367,0,1,1
9881,1726,2000,273810.8,636889,38,2080,0,1,1
9883,3037,2010,90000.0,962538,51,2340,1,0,1
9887,7104,1998,70904.66,239354,33,2200,1,1,1
9888,5296,2000,22796.46,722996,40,2080,1,0,1
9891,5228,2002,66683.61,563483,42,3224,0,1,1
9893,3635,2000,25329.4,507809,38,2580,0,1,1
9895,8229,1993,152374.7,129637,29,2210,1,1,1
9896,355,1992,62170.66,559863,28,2884,1,1,1
9901,3892,2006,110359.1,532669,43,2385,1,1,1
9902,5254,2010,160000.0,634010,46,3172,1,1,1
9903,3109,1992,46627.99,488371,30,2050,0,1,1
9905,333,1988,38719.9,230693,31,1976,0,1,1
9906,8150,1990,7781.156,80015,28,1145,0,0,1
9908,5705,2014,7185.826,736844,55,624,0,1,1
9910,8906,1989,65981.27,79074,29,1495,1,0,1
9913,2999,2006,14413.8,725157,47,2704,1,0,1
9914,1750,1987,13435.77,159739,27,800,1,1,1
9915,357,1988,51626.53,651975,30,2416,1,0,1
9916,934,1987,28790.94,733676,29,2574,1,1,1
9920,4037,1998,24080.83,665395,34,2500,0,1,1
9922,5495,2014,59881.88,791730,55,2600,1,1,1
9923,8390,1990,46733.67,101247,27,2669,1,1,1
9924,11925,1994,67677.49,428815,32,3409,1,1,1
9927,6826,2002,54559.32,167273,38,1248,0,1,1
9928,3159,1996,34756.91,521091,36,2444,1,0,1
9930,1347,1994,67677.49,615391,33,2260,0,0,1
9931,12093,2010,100000.0,770657,45,3120,1,1,1
9932,2870,2000,67122.91,701312,39,2024,1,1,1
9937,4193,1994,149557.0,773264,30,3899,1,1,1
9940,6466,1988,59001.75,102260,27,2080,1,0,1
9941,4407,1998,197957.8,704573,37,2506,1,0,1
9942,2861,1996,104270.7,647832,33,2860,1,1,1
9949,6340,2000,41793.51,198311,37,2080,1,0,1
9951,12139,1994,25011.25,530379,30,2540,1,1,1
9955,12075,1993,152374.7,554026,30,2496,1,1,1
9956,7430,1987,28790.94,450168,26,2080,0,1,1
9957,4892,2014,59881.88,690243,54,2600,1,1,1
9960,2813,1996,33366.64,695760,37,2600,1,1,1
9962,39,1985,14187.1,785367,26,1255,1,0,1
9963,4229,1996,14187.1,705705,37,1560,1,0,1
9970,9368,1998,93647.67,123253,36,2080,1,1,1
9972,5415,1992,29220.21,775331,33,3039,1,1,1
9974,9373,2000,25329.4,158475,41,3796,1,1,1
9975,388,2002,72745.75,228930,39,2080,0,0,1
9978,1786,2000,31661.75,574291,36,2080,0,1,1
9980,9897,1987,36468.52,98101,25,2072,0,0,1
9981,2768,1994,91217.48,169758,33,3940,1,1,1
9986,7977,1998,26622.7,93399,37,2808,1,1,1
9988,4380,1990,56748.03,710084,33,3120,1,0,1
9989,100,1993,37735.94,504076,29,2048,0,1,1
9992,409,2000,105117.0,911453,42,3660,1,1,1
9994,613,2002,81232.76,634795,39,2860,1,1,1
10000,3957,1994,52964.99,181995,34,2670,1,0,1
10005,9388,2002,20611.3,95287,38,2080,0,0,1
10006,6377,2002,40010.16,157802,41,2080,0,1,1
10011,6497,2006,51933.68,160102,48,2702,1,1,1
10021,2000,2002,94569.48,747618,41,2340,1,1,1
10022,2856,1986,36779.4,664376,26,2020,0,0,1
10023,4407,1996,100099.9,696733,35,2860,1,0,1
10027,3878,1985,14187.1,573130,25,2884,1,0,1
10028,3878,1996,48659.68,652275,37,2600,1,1,1
10030,4531,2000,82320.55,704927,39,2600,1,1,1
10033,7996,1989,50145.76,77946,26,2079,1,1,1
10037,106,1998,82945.08,650182,37,2340,1,1,1
10039,2703,2006,135244.0,133460,46,3068,1,1,1
10041,2423,1989,19190.87,641151,30,2510,1,1,1
10043,357,1991,52850.61,619238,33,633,1,0,1
10044,5528,2006,41114.16,698695,46,3884,0,0,1
10046,4380,1989,59823.01,712230,32,2680,1,0,1
10049,2683,1991,9609.201,133603,31,1300,0,1,1
10051,2866,1992,65279.19,465216,30,2600,1,1,1
10052,7707,1987,28790.94,99679,28,2860,1,0,1
10053,2683,1990,8345.299,133458,30,1080,0,1,1
10054,12093,1996,111222.1,633650,32,3380,1,1,1
10055,2033,1989,26392.51,535072,26,2080,1,0,1
10057,5404,1994,42666.24,477608,31,2404,0,0,1
10059,5769,1987,47984.89,119566,29,2565,0,1,1
10060,3958,1987,57581.88,190945,26,2320,1,0,1
10061,1477,2000,56991.15,1001184,41,2080,1,0,1
10062,2451,1989,55424.26,575930,30,3002,1,1,1
10063,2801,2004,53102.55,593949,42,2080,1,1,1
10064,2913,1988,38719.9,112371,29,1920,1,0,1
10065,7788,1989,26392.51,192350,26,2080,0,1,1
10066,396,1992,21759.73,151397,29,2023,1,0,1
10070,7640,2014,33165.35,280823,55,1480,1,0,1
10071,1516,1984,25808.31,171372,27,2288,0,1,1
10072,5183,1994,39723.75,648662,30,2605,0,0,1
10075,2997,2012,80735.13,822250,54,2340,1,1,1
10076,2694,1989,29911.51,146022,31,1910,1,0,1
10079,2866,1994,17655.0,485462,32,3012,1,1,1
10080,2988,2006,108195.2,761993,45,2364,1,1,1
10081,3294,1985,48641.49,511037,25,2036,0,0,1
10082,7742,1987,27447.36,100677,28,1335,1,0,1
10084,7555,2000,273810.8,81914,36,3120,1,1,1
10086,1546,2002,8487.005,544605,42,1768,0,1,1
10088,9760,2002,33341.8,171502,41,2200,1,0,1
10089,2879,1989,43987.51,654921,31,2080,0,1,1
10091,3186,1998,197957.8,562608,38,2600,1,0,1
10095,2879,1991,56053.67,655861,33,1900,0,1,1
10097,560,1991,19218.4,807199,31,2725,1,0,1
10098,4609,1993,152374.7,527184,32,2430,1,0,1
10100,3750,1990,26704.96,486093,27,3008,1,0,1
10101,3218,1993,15094.38,693061,33,1509,0,1,1
10102,1914,2002,53346.89,814962,45,2080,1,1,1
10103,583,2000,58257.62,1150210,42,2080,1,0,1
10104,12077,1992,54399.32,701394,33,3858,1,1,1
10105,355,1994,73562.49,564993,30,2720,1,1,1
10106,4350,1991,40038.34,676143,33,2788,1,1,1
10107,2895,2000,151976.4,973127,35,2600,1,0,1
10108,6772,1989,13724.1,356066,29,2053,0,0,1
10109,5413,1986,14314.15,144787,26,2960,1,1,1
10110,1886,1988,105325.5,614904,30,2080,0,1,1
10111,2866,1998,53512.96,522626,36,2652,1,1,1
10114,2544,2008,103337.2,584942,48,2600,0,1,1
10116,8906,1994,61792.49,78786,34,2670,1,0,1
10117,6693,2000,82320.55,127794,39,2080,0,1,1
10118,5881,1998,38796.89,92643,39,2600,1,1,1
10119,3980,2004,140837.2,1207330,46,2860,1,1,1
10121,4046,1991,40839.1,789945,31,2620,1,1,1
10122,3169,1986,52186.99,576774,26,3035,1,0,1
10124,2958,2002,103056.5,576834,37,2704,1,1,1
10125,5860,1996,61172.17,111113,34,4160,1,1,1
10126,4102,1988,73752.19,438445,25,2500,1,0,1
10128,1802,1991,19899.05,542262,27,2600,1,0,1
10129,963,1992,65279.19,467840,29,2080,0,0,1
10132,960,2000,273810.8,664516,39,2600,1,1,1
10135,4448,2008,126638.8,832425,44,2080,1,0,1
10136,12358,1987,34549.13,51321,26,2808,1,1,1
10137,4590,2002,71533.32,629567,43,1664,0,0,1
10138,6667,2002,54559.32,223025,39,2080,0,1,1
10139,4263,1991,25624.54,490551,28,2080,1,1,1
10140,9981,2002,36372.88,115700,41,2080,0,1,1
10141,242,1988,35401.05,668093,29,2363,0,1,1
10143,3400,1989,56304.01,615297,29,1760,1,0,1
10145,7744,1990,41726.49,102892,31,2495,1,0,1
10147,6340,2008,40524.41,201091,45,2080,1,1,1
10150,2183,1996,57001.34,718508,36,2400,1,1,1
10151,12021,1988,23969.46,522822,28,2630,0,0,1
10153,7978,1989,22873.5,66668,26,2763,1,1,1
10155,3623,1998,60202.07,501281,36,3640,1,0,1
10162,4761,1988,25813.27,501141,30,2808,0,1,1
10166,1574,1987,67178.85,598584,25,2340,1,1,1
10169,4596,1987,61420.66,181959,28,3120,1,1,1
10172,4679,1987,36468.52,517985,27,3746,0,0,1
10176,12358,1990,53409.91,52728,29,2972,1,1,1
10178,1620,1990,123982.8,692470,33,2930,1,1,1
10179,903,1991,44042.17,559808,29,2445,1,1,1
10181,3687,1989,33430.51,471387,28,1690,0,0,1
10187,6261,2000,145644.0,330414,41,2600,1,0,1
10190,39,1993,81509.63,774737,34,1114,1,1,1
10191,3289,1998,90972.02,836579,40,2120,1,1,1
10192,5404,1998,45486.01,488886,35,2080,0,0,1
10193,463,1988,42407.51,603336,28,2080,1,0,1
10195,6539,1988,49782.73,90679,30,2320,0,1,1
10203,5230,1988,30975.92,401776,26,3740,1,1,1
10206,9644,2002,18186.44,156674,44,1720,0,0,1
10207,5139,1994,11770.0,785011,36,2000,1,0,1
10213,6662,2010,21113.35,89421,47,2326,0,1,1
10216,2089,2002,36372.88,531947,39,2080,1,0,1
10220,3380,1998,197957.8,584910,37,2444,1,1,1
10222,8276,1991,9609.201,270414,33,2080,0,1,1
10227,8148,1998,28094.3,87736,35,2080,0,0,1
10228,3039,2004,63492.18,682700,44,2080,1,1,1
10229,7163,2002,10911.86,296159,45,975,0,1,1
10230,7081,2002,32735.59,121958,39,1990,0,1,1
10232,5983,1998,53512.96,213505,36,2080,0,0,1
10234,1733,1993,93585.13,507432,31,2400,0,1,1
10242,4198,2002,20477.93,218339,38,2080,0,0,1
10243,3479,1989,65101.51,537178,25,2336,1,0,1
10245,359,1993,45283.13,514764,30,1880,0,1,1
10246,3159,2008,46603.07,627998,47,2080,1,1,1
10248,6276,2010,66000.0,186701,47,2080,0,0,1
10250,3878,1991,22421.47,617755,32,2748,1,0,1
10252,3583,2014,110551.2,739040,51,2343,1,1,1
10257,7086,2014,26744.17,162819,54,1872,0,1,1
10259,7086,2008,49642.39,119104,47,1456,0,1,1
10266,4380,1988,57157.95,719205,31,2780,1,1,1
10269,5725,1996,45879.13,73887,34,3120,0,0,1
10271,883,1990,41726.49,616274,26,2440,0,0,1
10272,5528,2010,65000.0,703962,50,2808,0,0,1
10275,9100,2012,30394.4,118806,49,2600,0,1,1
10276,10054,2002,54559.32,80995,39,1404,0,0,1
10277,52,1985,56748.4,771405,26,2578,1,1,1
10280,7978,1998,34114.51,74582,34,2600,1,1,1
10282,7669,1993,42264.25,203423,36,2080,0,0,1
10283,1204,1990,50071.79,685632,29,2060,1,0,1
10285,7642,2002,29098.3,158203,40,2040,0,1,1
10286,12107,1994,22068.75,485236,34,2360,1,1,1
10289,7273,1993,33207.63,319980,33,2575,1,0,1
10290,4448,1989,30791.26,701080,25,2080,1,0,1
10293,3809,1987,46065.5,485881,25,2295,0,0,1
10296,502,2012,97831.97,768359,52,2340,1,0,1
10298,9669,1998,113715.0,126573,34,2650,1,1,1
10299,6283,2002,30310.73,127218,37,2000,0,0,1
10300,10293,1988,23969.46,67099,28,2840,0,0,1
10301,8081,1989,48386.26,167970,31,1904,0,1,1
10302,2421,1987,36468.52,613500,28,4080,1,1,1
10303,8947,2014,55275.59,109967,51,2080,1,1,1
10304,3957,2004,77345.02,220920,44,2600,1,0,1
10305,1188,2000,46859.39,686903,38,2860,1,1,1
10306,5626,2000,27862.34,617031,35,2080,0,1,1
10308,4377,1998,59737.85,802309,38,2580,1,1,1
10310,2768,2000,88430.0,179261,39,3744,1,1,1
10311,5440,2004,51948.14,560686,40,2598,1,1,1
10313,2955,2000,273810.8,686900,40,2756,0,1,1
10314,12545,1989,59823.01,81929,28,2734,1,1,1
10315,4050,1992,41965.19,545024,30,2204,0,0,1
10317,4405,2006,56261.48,725607,43,2140,1,1,1
10319,5522,1990,20028.72,104726,28,2664,0,0,1
10320,5522,1991,25624.54,447745,29,2638,0,1,1
10321,359,1996,59781.89,564074,33,2080,0,0,1
10322,605,2000,82320.55,666254,37,3692,1,1,1
10323,3809,1996,68123.55,509035,34,2600,0,0,1
10328,11920,1994,70619.99,529572,31,2055,1,1,1
10329,6497,1992,45850.86,149452,34,2732,1,0,1
10330,1099,1987,17274.56,765588,27,1690,1,0,1
10333,6801,1992,38856.66,121690,30,1980,1,0,1
10337,2889,1988,42407.51,657476,25,2248,0,1,1
10338,8413,1998,6689.12,153772,35,624,0,1,1
10340,5540,1994,58849.99,524025,31,2806,1,1,1
10342,6291,1989,110560.0,180964,31,3334,0,0,1
10343,6932,1990,36719.31,246936,33,1975,0,0,1
10344,5495,2012,66487.75,785152,53,2184,1,1,1
10356,6068,1994,149557.0,349044,36,2240,0,0,1
10357,3861,1991,40038.34,500667,27,2080,1,0,1
10358,6366,2008,76996.37,146754,44,2080,0,1,1
10362,7615,1996,8341.659,157324,32,1820,0,0,1
10365,8238,2002,52983.16,138964,40,2080,1,1,1
10367,3706,2000,54458.21,917401,43,2080,1,0,1
10368,11848,1990,25870.43,153566,28,2260,0,0,1
10370,279,1992,54399.32,487369,29,2425,1,0,1
10371,4102,1990,46733.67,442137,27,2080,1,1,1
10373,744,2002,16015.33,231993,42,2080,0,1,1
10374,1766,2002,26430.96,629568,43,2652,0,0,1
10375,7427,2002,115180.8,146121,41,2600,1,0,1
10376,273,1996,69513.83,717502,36,520,1,1,1
10378,3406,1998,33445.6,629902,34,2756,0,0,1
10379,3394,1987,27831.24,331654,29,1980,1,1,1
10383,2010,1998,197957.8,822184,41,2080,1,1,1
10384,5528,2014,110551.2,750980,55,3454,0,0,1
10385,4694,1987,113987.2,631947,27,2395,0,0,1
10387,9315,2008,81048.81,207237,45,1820,0,0,1
10390,12260,1996,109831.8,87221,33,2756,1,1,1
10392,5258,2002,21581.24,567739,39,1768,0,1,1
10393,2229,1991,27226.07,431688,29,2080,0,0,1
10402,2169,1994,36781.25,168246,33,2080,1,0,1
10403,8947,2012,53190.2,102051,49,2080,1,1,1
10404,1676,2002,109118.6,640126,40,2184,0,1,1
10405,5896,2010,48000.0,177459,48,2600,0,0,1
10407,570,2000,75988.2,800276,36,2860,1,1,1
10410,3583,1996,72294.38,599709,33,2340,1,1,1
10411,3583,1998,72242.49,620439,35,2340,1,1,1
10416,6300,2002,18186.44,109267,41,1924,1,0,1
10417,3084,1990,123982.8,710699,30,3197,1,1,1
10418,4480,2010,312324.0,215889,49,2808,1,1,1
10419,6516,2000,18997.05,126564,41,2080,0,0,1
10420,8304,1990,46733.67,155042,30,2373,1,1,1
10421,7026,1989,21114.0,116735,28,1648,1,0,1
10422,2203,2006,24343.91,511922,44,3380,0,0,1
10424,2105,2012,18996.5,772637,54,1368,0,1,1
10429,67,1989,73455.27,775448,31,3230,1,0,1
10431,3289,1992,69941.98,751451,34,2080,1,1,1
10432,3916,1998,80269.44,1022354,40,2288,1,1,1
10434,7716,2004,150072.4,342520,45,2080,1,1,1
10437,3405,1991,58616.13,638551,26,2195,1,1,1
10438,4607,2000,63323.5,1031650,41,2080,1,1,1
10439,2203,2004,26551.27,499963,43,3380,0,0,1
10440,4499,1998,50837.31,571046,34,2040,0,1,1
10441,3474,1990,123982.8,453109,28,2175,1,1,1
10442,2033,1988,14750.44,531517,25,1760,1,0,1
10445,6237,2002,43647.45,222269,43,2080,0,0,1
10447,9619,1987,15355.17,256869,29,1640,0,0,1
10450,349,1991,80076.67,588586,32,2770,1,1,1
10452,6340,2014,37771.65,215385,51,2340,1,1,1
10455,162,1989,110560.0,549379,28,2710,1,1,1
10457,1148,1985,22294.02,150690,26,2624,1,0,1
10459,39,1989,66861.02,755808,30,3317,1,0,1
10460,1619,1990,83452.98,565425,29,2563,1,0,1
10462,402,1987,14203.53,682472,29,1480,0,1,1
10464,1380,2000,36727.63,148056,38,2600,0,1,1
10465,4671,1990,15021.54,534935,29,1240,1,1,1
10467,10323,1990,8345.299,101617,32,740,1,1,1
10469,9667,2000,273810.8,92097,40,2080,1,1,1
10478,12259,1992,140389.1,108213,32,3078,1,1,1
10484,7133,2004,20779.26,199594,43,3045,1,0,1
10485,8294,2002,52134.46,159441,38,1960,0,0,1
10487,11925,1991,54452.14,451025,29,3218,1,1,1
10489,8863,1993,27169.88,82509,32,2011,1,1,1
10491,9366,2008,55721.05,133849,47,3380,0,1,1
10494,6779,1998,77593.79,144050,38,2080,1,1,1
10495,7576,1992,29531.06,119067,27,2080,1,0,1
10499,2105,1989,29911.51,611621,31,2170,0,0,1
10501,5411,1996,192935.6,509380,32,2600,1,0,1
10502,1912,2010,60000.0,626745,48,3120,0,1,1
10506,3169,1998,197957.8,580635,38,3120,1,1,1
10507,4056,1987,46065.5,610715,26,3200,1,0,1
10509,5368,2010,67000.0,706329,49,2860,1,1,1
10511,5543,2004,113131.5,754715,42,2340,1,1,1
10513,5543,2008,116507.7,743038,46,2600,1,1,1
10514,6561,1988,105325.5,97380,31,2470,1,1,1
10515,2451,1988,49782.73,568422,28,2496,1,1,1
10516,6285,1992,52845.06,47896,32,2804,1,1,1
10517,5704,2008,54707.95,672893,47,2704,1,1,1
10518,4559,1998,42810.36,882977,41,2860,1,1,1
10519,2491,1998,53512.96,578400,35,2600,1,1,1
10520,1521,2004,47330.53,283552,43,2600,1,1,1
10524,10182,1991,32030.67,132930,34,2311,0,0,1
10525,5954,1988,16594.24,148864,26,2080,0,0,1
10526,2322,1991,40839.1,486883,30,2080,0,0,1
10530,7672,2002,18186.44,166735,39,3120,0,0,1
10531,5335,1989,33430.51,657622,29,2600,1,1,1
10534,755,2002,25000.0,125856,41,2080,0,1,1
10535,862,1996,23634.7,694563,37,1664,0,1,1
10536,4260,1988,23383.13,153651,31,3124,1,0,1
10538,1620,1988,105325.5,701365,31,2785,1,1,1
10541,742,1998,109701.6,742994,39,2120,1,1,1
10542,346,1990,66762.39,427667,28,3744,1,0,1
10543,1843,1996,104618.3,819867,39,2340,1,1,1
10544,4304,1996,25024.98,480548,34,1820,0,0,1
10547,1197,2004,306993.9,733602,40,2600,1,1,1
10549,6539,1987,39539.55,92128,29,2600,0,1,1
10551,4488,1994,51493.74,599925,30,2080,0,0,1
10552,4563,2006,64917.09,830464,44,2840,1,1,1
10556,5543,2000,116515.2,739590,38,2860,1,1,1
10557,4976,2010,100000.0,965207,45,2080,0,1,1
10559,878,1993,63396.38,641211,28,2452,0,0,1
10560,4756,2010,312324.0,665954,46,2340,1,1,1
10561,350,2008,46603.07,511654,45,2929,1,1,1
10562,4538,1998,53512.96,641994,41,5200,0,1,1
10563,11763,2006,157964.9,206438,45,1550,1,1,1
10565,8237,1988,55314.14,120861,27,2340,0,1,1
10569,5274,1988,105325.5,132616,28,2320,1,1,1
10572,7151,1993,37735.94,312939,33,2260,1,0,1
10575,3272,1992,23314.0,579742,28,602,1,0,1
10578,7707,1998,49499.48,112292,39,2600,1,0,1
10579,5728,2002,66683.61,103721,42,2860,0,1,1
10582,1096,1998,36121.25,1073524,41,3484,1,1,1
10585,9791,1986,85723.84,140506,27,2540,1,1,1
10589,502,1996,66733.27,581850,36,2600,1,1,1
10592,7046,1993,15094.38,204103,28,2275,0,1,1
10593,5106,1996,48659.68,573296,32,3160,1,1,1
10595,502,2010,108000.0,680124,49,2600,1,1,1
10596,1668,1996,48659.68,129253,35,1924,1,0,1
10599,349,1992,140389.1,623002,33,3120,1,1,1
10600,9328,2008,140389.1,226976,45,1280,1,1,1
10601,2169,1996,37537.46,171241,35,2080,1,0,1
10603,9995,2002,31523.16,171685,38,2340,0,1,1
10604,1824,2002,8729.49,164045,45,2444,0,1,1
10609,2144,2002,61833.89,857421,42,2080,1,0,1
10610,2184,2014,61833.89,1063219,55,2303,1,0,1
10612,776,2006,124424.4,1057407,44,2340,1,1,1
10616,3890,2000,91185.84,521067,36,2756,1,1,1
10617,3865,2002,286133.3,663380,39,2600,1,1,1
10618,7690,2000,98784.66,360791,36,2860,1,1,1
10624,5351,1996,37537.46,472553,32,2580,0,0,1
10626,776,2004,108860.2,1007217,42,2600,1,1,1
10627,5657,1991,46444.47,759850,27,2320,0,1,1
10628,8834,1988,5531.414000000001,89819,25,820,1,0,1
10629,7162,2002,42435.02,470788,42,2080,1,0,1
10630,7814,1988,8297.121,210306,26,3120,0,0,1
10634,5557,1987,23032.75,583444,29,2355,0,1,1
10636,6337,1989,26392.51,183164,31,2934,0,0,1
10639,7544,2002,286133.3,185861,38,5200,1,1,1
10643,9271,1990,43395.55,141933,30,2340,1,0,1
10651,1274,2014,10133.86,774874,54,2397,0,0,1
10652,3454,2002,6062.146,897134,43,780,0,1,1
10655,9983,2004,48484.93,162165,40,2150,1,0,1
10659,10071,1990,10014.36,102713,32,1185,1,1,1
10662,1575,2000,273810.8,795318,42,2860,1,1,1
10666,6340,1996,33366.64,176135,33,2080,1,0,1
10668,6340,2010,40000.0,203503,46,2496,1,1,1
10670,8077,2000,101317.6,191112,36,2080,1,1,1
10671,1363,2000,139311.7,713151,41,3380,1,1,1
10672,5251,1996,30586.08,490808,36,2220,1,1,1
10673,9829,2000,53191.74,80049,39,2496,1,1,1
10675,9447,1988,64533.16,79879,31,3120,1,1,1
10679,5764,1989,38709.01,166829,26,1720,1,0,1
10681,2504,2000,20263.52,702079,40,2080,1,0,1
10684,3645,1991,130494.5,698766,32,2780,1,1,1
10685,1003,1992,83930.38,560922,27,3245,1,1,1
10686,5257,1990,25035.89,613600,32,3271,1,0,1
10689,2902,1984,46161.2,729170,25,2080,0,0,1
10690,12012,1992,62170.66,527630,32,2648,1,1,1
10691,4407,1991,44842.94,664508,30,2239,1,0,1
10693,5983,1991,44842.94,211099,29,2210,0,0,1
10695,2753,2000,51925.27,679718,42,3120,0,1,1
10699,301,1988,20281.85,122273,27,1433,1,1,1
10703,7515,1994,27953.75,131627,32,2188,0,0,1
10704,5428,1988,38719.9,461117,27,2571,0,0,1
10705,5183,1993,39245.38,638622,29,3070,0,0,1
10706,5002,1990,45064.61,622721,27,2080,0,0,1
10714,2229,1988,23969.46,435046,26,2080,0,0,1
10715,961,2000,139311.7,521933,37,2392,1,1,1
10716,9359,2002,18186.44,157855,42,865,0,0,1
10719,2047,1996,74796.88,785913,39,2080,1,0,1
10724,742,2004,122366.7,847967,46,2288,1,1,1
10725,5418,1990,66762.39,122625,27,2340,1,1,1
10726,2895,1998,120404.1,948479,33,2600,1,0,1
10729,3278,1988,56236.04,123789,30,2930,0,0,1
10734,7151,1991,33632.2,312939,31,2080,1,1,1
10736,9305,2014,88440.94,210898,52,2080,0,0,1
10739,4892,1989,40468.51,522533,29,2530,1,1,1
10740,6932,1994,44137.49,246126,36,2028,0,0,1
10741,9811,2002,14549.15,114348,45,2080,0,1,1
10742,9858,2002,23036.15,114450,43,2080,0,1,1
10743,9397,2002,25461.01,173224,45,1560,0,0,1
10745,3844,1991,15855.18,465219,30,1430,1,1,1
10748,11775,1998,69566.84,637894,34,2295,1,1,1
10752,7501,1998,18729.54,216428,38,3432,0,1,1
10754,10329,2004,43867.32,117042,41,2912,0,1,1
10759,4026,1994,32367.5,596017,31,2080,0,1,1
10763,8339,1990,28374.01,195780,27,3552,1,1,1
10764,4506,2002,32735.59,511070,39,2080,0,1,1
10766,2907,1996,192935.6,689590,34,2600,1,0,1
10767,2987,1987,50863.99,678865,29,1864,0,0,1
10768,9709,1988,18438.05,70867,29,1250,0,1,1
10770,1099,1991,38436.8,742047,31,2914,1,0,1
10773,4380,1991,59256.74,726793,34,3120,1,0,1
10774,8102,2002,13336.72,84798,40,1795,0,1,1
10775,3039,1996,47269.4,582040,35,2444,1,1,1
10776,77,2000,70922.32,746979,36,2080,0,0,1
10777,6282,2002,36372.88,120437,38,2080,0,0,1
10778,5681,2002,16974.01,538881,41,2400,0,0,1
10780,1949,1992,37768.67,629393,35,2232,0,1,1
10781,2421,2006,37868.3,779762,46,2600,1,1,1
10782,1786,1992,37302.39,513735,29,1500,0,1,1
10783,5699,1985,44588.03,668452,26,2236,1,1,1
10784,6300,1998,40134.72,98649,37,3744,1,0,1
10787,7748,1993,19622.69,75943,32,3072,1,0,1
10792,280,1994,50022.49,628900,35,2698,0,0,1
10793,825,1993,60377.5,792814,35,2184,1,1,1
10794,6518,2002,69108.47,113200,43,2080,1,0,1
10796,7576,1994,35310.0,117393,29,2080,1,1,1
10798,1062,1992,77713.32,748583,34,2600,1,1,1
10799,57,1990,43395.55,571631,32,3312,0,0,1
10801,916,1998,49499.48,741516,39,2496,1,1,1
10803,7489,1992,46627.99,204089,31,2080,0,0,1
10805,3623,2006,37868.3,578533,43,3120,1,1,1
10807,7152,1991,44842.94,183835,30,2320,0,1,1
10809,7716,1994,94895.61,316396,34,2400,1,1,1
10810,6497,2008,45589.96,161652,50,2496,1,1,1
10811,6970,2002,36372.88,352640,45,4600,0,0,1
10815,6497,1987,47984.89,146157,29,3050,1,1,1
10816,1992,1996,27527.47,569220,32,2080,1,0,1
10818,3091,1996,37537.46,742544,32,2444,0,0,1
10820,4502,1989,39236.86,171910,31,2600,1,0,1
10821,5168,2014,22110.23,771907,53,2340,1,1,1
10822,12304,2002,38797.73,121620,42,2080,0,1,1
10823,2959,2002,121242.9,720885,39,1248,0,1,1
10824,6366,2010,37000.0,151809,46,2180,0,1,1
10825,3754,2002,36372.88,561078,40,2080,0,1,1
10826,5581,2000,45592.92,597035,35,3633,0,0,1
10831,5395,1998,22074.09,526591,34,2080,1,1,1
10832,11775,1990,50071.79,570293,26,2110,1,1,1
10838,4794,1991,64061.34,507668,27,1660,1,0,1
10840,2557,2012,123952.2,674644,48,2600,1,1,1
10841,2938,1998,66891.2,585916,36,1945,0,1,1
10844,6881,1990,24868.99,180633,31,2080,0,0,1
10845,6091,2002,48497.17,92814,42,1560,0,1,1
10846,39,1994,70619.99,771419,35,2760,1,1,1
10847,1575,1988,73752.19,678176,30,3465,1,1,1
10851,6369,2002,32590.1,255348,43,2080,0,1,1
10854,5189,2002,33948.02,660264,39,2080,0,1,1
10857,1335,1990,31378.32,560028,30,2080,0,1,1
10860,6938,1991,38276.65,96482,26,2240,1,1,1
10861,5420,1996,69513.83,428249,33,2340,1,1,1
10863,7107,1994,35310.0,138788,32,2459,0,0,1
10864,1714,1989,35190.01,201197,32,2146,0,0,1
10866,1668,1998,64215.55,132277,37,1820,1,0,1
10867,8138,1996,53664.67,141350,32,2080,1,1,1
10869,6850,1998,80269.44,210489,35,2080,1,1,1
10870,134,1989,52785.01,584512,28,2166,1,1,1
10871,7930,2002,46072.31,128314,41,2756,0,1,1
10872,11792,2002,22696.68,563253,41,2080,0,1,1
10873,2141,1989,28152.01,580529,25,2499,1,0,1
