"person","year","labinc","wt","age","hours","male","married","pp"
6291,1998,42810.36,192054,40,2080,0,0,0
8568,1998,26221.35,167446,36,2236,0,1,0
686,1998,49499.48,564829,34,2340,1,0,1
3996,1998,20067.36,225493,34,2080,0,1,0
6838,1998,66891.2,265049,36,4160,1,0,0
2062,1998,50837.31,560972,35,2080,0,1,1
1132,1998,29432.13,120891,36,2080,0,1,0
5647,1998,22074.09,194363,33,2340,0,0,1
220,1998,124417.6,971659,36,1610,0,0,1
3572,1998,10702.59,611662,33,1040,0,1,1
148,1998,48161.66,565687,35,2236,1,0,1
2669,1998,17391.71,137987,39,1400,0,1,0
1539,1998,17391.71,627787,39,2280,0,1,1
721,1998,10702.59,636723,35,1208,0,0,0
2360,1998,22743.01,147363,37,2080,0,0,1
11789,1998,21405.18,551834,36,2080,0,0,0
8160,1998,45486.01,74176,34,2080,0,0,1
3180,1998,88296.38,758017,40,2671,1,1,0
8138,1998,68897.93,149448,34,2600,1,1,1
4808,1998,56188.61,513971,38,2600,1,1,1
1872,1998,42141.45,881152,39,3380,1,1,0
852,1998,61200,792477,38,2080,0,1,0
8276,1998,21003.84,271625,40,2912,0,1,1
107,1998,49499.48,502352,36,1976,1,1,1
7106,1998,63546.64,173734,34,1200,0,1,0
1470,1998,16053.89,794728,37,1248,0,1,1
3702,1998,65553.37,148030,40,2496,1,0,1
5035,1998,53512.96,576433,40,2080,0,1,1
7796,1998,25418.65,209379,36,2480,0,1,0
3342,1998,33445.6,548409,38,2080,0,0,1
11911,1998,28094.3,753619,38,2080,1,1,1
1598,1998,8026.943,612808,34,1190,0,1,0
133,1998,60202.07,613048,35,1924,0,1,0
5764,1998,100336.8,186633,35,2340,1,0,1
1077,1998,100336.8,549330,37,2800,0,1,0
3911,1998,26756.48,565748,37,2040,0,1,0
6840,1998,29432.13,257302,33,2365,1,0,1
3355,1998,13378.24,548409,38,600,0,1,0
3739,1998,20067.36,548853,38,1040,0,1,0
4729,1998,10033.68,709633,39,2000,1,0,0
88,1998,31572.64,315368,41,2080,1,1,1
4123,1998,8026.943,160064,33,720,0,0,0
3392,1998,40134.72,362663,40,2080,1,0,0
7240,1998,80135.65,154138,37,2080,1,1,1
11931,1998,44148.19,266375,40,2236,0,1,1
2203,1998,36121.25,456525,36,2340,0,0,0
5067,1998,127093.3,481692,35,2340,1,1,1
6070,1998,42810.36,260716,34,2080,1,0,0
3468,1998,41472.54,721487,39,2288,1,1,0
5968,1998,7705.866,235521,34,840,1,1,0
4582,1998,33445.6,520273,35,2080,0,0,0
6277,1998,18729.54,157607,35,1976,0,1,0
5140,1998,50837.31,661319,38,1664,0,0,0
4175,1998,20067.36,144080,36,1456,0,1,0
7147,1998,52240.37,150313,35,2080,0,1,1
5540,1998,96323.32,557476,35,2600,1,1,1
6339,1998,46823.84,149323,37,2080,0,1,1
2013,1998,8992.853,565027,38,1300,0,1,1
2545,1998,79600.52,582145,36,2340,1,0,0
2542,1998,12040.42,487411,36,1188,0,1,1
5537,1998,17257.93,136671,35,3000,0,1,0
6004,1998,32107.77,178484,36,2444,0,1,0
3287,1998,54850.78,555010,35,1080,0,1,1
6363,1998,24080.83,112558,35,2080,0,0,1
3891,1998,34783.42,556457,35,2080,0,1,0
2132,1998,53512.96,568480,35,2600,0,1,1
8601,1998,44148.19,180633,34,2028,0,0,1
9381,1998,57526.43,112813,40,1820,0,1,1
7397,1998,58864.25,194774,38,2860,0,0,0
3099,1998,44683.32,587441,35,1224,0,1,1
3068,1998,33341.25,176859,40,2000,0,0,0
7322,1998,22074.09,196551,34,3000,0,0,0
3787,1998,30769.95,656866,40,2080,0,0,1
9790,1998,13378.24,157368,34,1080,0,1,0
5861,1998,13378.24,68355,36,1080,0,1,1
3284,1998,53512.96,579230,35,2860,1,1,1
1848,1998,21405.18,133658,36,2080,0,1,1
7831,1998,40134.72,378051,34,2080,0,0,0
5751,1998,40134.72,89843,39,2080,0,0,0
7146,1998,25418.65,165542,35,2120,0,0,0
5508,1998,20067.36,632894,38,2080,0,1,0
5758,1998,56188.61,154970,35,2080,0,0,1
9788,1998,37459.07,113579,34,2132,1,1,0
4452,1998,34783.42,684496,33,1719,0,1,1
12074,1998,40134.72,583306,34,1520,1,1,1
2916,1998,36121.25,767249,38,1320,1,0,0
8265,1998,53512.96,134332,40,1215,0,1,0
4820,1998,32107.77,487504,37,2080,0,1,0
7936,1998,22609.22,118621,34,2080,0,0,0
2242,1998,56188.61,618446,40,2600,0,0,1
4050,1998,34582.75,589268,36,2484,0,1,0
7489,1998,45486.01,206058,37,2340,0,0,1
1861,1998,57118.11,647151,38,2080,0,1,1
7582,1998,20067.36,220874,35,2300,1,1,0
5377,1998,37459.07,560332,37,2080,1,1,1
2232,1998,33445.6,591897,34,2444,0,1,0
11997,1998,42810.36,774964,34,2496,1,1,1
9012,1998,46823.84,179442,39,3401,0,0,1
9365,1998,26756.48,93743,34,2080,0,1,0
2998,1998,35452.33,540564,36,2650,1,1,0
12005,1998,25418.65,171874,36,2080,0,0,0
3399,1998,66891.2,871018,41,2496,1,1,1
3295,1998,56188.61,542891,35,1976,0,1,0
671,1998,104350.3,181945,36,2600,1,1,0
1290,1998,14716.06,191947,40,1600,0,0,1
1158,1998,40134.72,140956,37,2080,0,1,0
2056,1998,91640.94,587791,37,3068,1,1,1
981,1998,18729.54,546466,38,1795,0,1,0
6335,1998,21405.18,158415,36,1196,0,0,0
559,1998,69566.84,689577,37,2210,1,1,1
10541,1998,24080.83,138819,35,1320,1,0,1
1107,1998,53512.96,1154959,41,2080,1,1,1
11839,1998,44326.45,236535,34,2080,0,0,1
9809,1998,54554.14,107646,38,2080,0,0,1
971,1998,46823.84,505819,36,2236,0,1,0
445,1998,48161.66,588922,33,2080,1,0,1
2085,1998,38435.68,561697,33,2080,1,1,1
4589,1998,22743.01,590877,38,2080,0,1,1
9852,1998,23545.7,131128,33,1280,0,0,1
4822,1998,24080.83,581523,40,2269,0,1,0
7788,1998,25178.84,211416,35,880,0,1,0
11809,1998,53512.96,590954,34,2120,1,0,0
7123,1998,18729.54,138325,36,2340,0,0,0
5657,1998,46823.84,779880,34,1664,0,1,0
39,1998,72242.49,791382,39,2080,1,1,1
4148,1998,25418.65,556740,36,1040,0,1,0
9034,1998,100336.8,112235,36,4154,1,0,1
190,1998,6421.555,475033,36,1350,0,0,0
8290,1998,30769.95,98346,38,2080,1,1,1
2235,1998,53512.96,555020,38,2392,0,1,1
2049,1998,32107.77,535049,36,2214,0,1,1
8982,1998,30076.96,167720,35,2080,0,0,0
11785,1998,52175.13,139066,36,2080,0,1,0
12120,1998,24080.83,560945,39,2080,0,1,1
4919,1998,38796.89,501786,37,2080,0,1,1
12058,1998,80269.44,626671,35,2080,0,1,0
12156,1998,109701.6,94842,37,1130,1,0,0
12144,1998,117728.5,139498,33,3900,1,1,1
6459,1998,34783.42,162784,35,2080,0,0,1
1289,1998,20067.36,169537,34,5160,1,0,0
1578,1998,33445.6,520560,36,1820,1,1,0
2100,1998,54139.06,722079,40,2340,1,1,1
5103,1998,26221.35,565704,36,3016,0,1,0
3077,1998,48161.66,354789,41,2080,1,0,1
11231,1998,13378.24,261664,38,2080,1,0,0
5032,1998,20067.36,566765,37,1300,0,1,1
9679,1998,36876.09,104688,35,2080,1,0,0
5264,1998,53512.96,651322,40,2080,0,1,0
405,1998,12040.42,656917,38,1456,0,1,0
5566,1998,21405.18,573130,36,1560,0,1,0
5815,1998,36121.25,112882,39,2392,1,1,1
513,1998,56188.61,252588,36,1920,1,1,1
1821,1998,76504.99,190904,36,2600,1,1,1
4079,1998,32107.77,467580,36,2080,0,1,1
4775,1998,24749.74,867507,40,2080,1,1,0
6991,1998,32776.68,234940,38,2080,1,0,1
6260,1998,42810.36,276929,38,2080,1,1,0
7018,1998,26756.48,87436,38,2392,1,0,0
7391,1998,61539.9,224779,40,2080,0,0,0
8432,1998,25418.65,224909,34,3120,0,1,0
1520,1998,30769.95,405473,41,2080,1,1,0
5347,1998,38261.76,490147,35,2444,1,1,0
11917,1998,57526.43,737182,39,2080,1,1,1
521,1998,35233.73,193048,38,2485,1,0,0
6124,1998,74650.57,126321,36,2704,1,1,1
3034,1998,49499.48,591173,40,2080,0,0,0
1257,1998,18729.54,623914,34,1976,1,1,1
6478,1998,16053.89,101566,36,2080,1,0,0
10469,1998,28094.3,117940,39,2040,1,0,0
167,1998,24080.83,492803,38,2080,0,0,0
3277,1998,42228.01,922446,40,2080,1,1,0
4179,1998,49499.48,304301,40,2080,0,0,0
233,1998,37459.07,643610,34,1600,1,1,0
7219,1998,14716.06,109467,35,1280,1,0,0
5754,1998,21405.18,101464,41,2080,1,1,1
2020,1998,24080.83,748257,34,2444,1,1,1
826,1998,24080.83,756221,38,600,1,1,1
8296,1998,17391.71,93112,35,2184,0,1,1
681,1998,25418.65,175207,36,800,1,1,1
8307,1998,38796.89,160921,34,3120,1,1,0
356,1998,60202.07,536797,36,2080,1,0,0
5551,1998,26221.35,630603,34,3030,0,0,0
1190,1998,34783.42,253894,38,2080,1,1,1
995,1998,26706.98,805732,40,3970,0,0,0
5959,1998,24080.83,119928,35,2080,1,0,0
3976,1998,29432.13,244615,36,2600,1,1,0
469,1998,53409.91,159462,34,1060,1,0,0
8292,1998,22743.01,131515,39,2600,1,0,1
1647,1998,13378.24,534072,37,1560,0,0,0
658,1998,60202.07,782655,40,2444,1,1,0
9905,1998,45486.01,108903,37,1880,1,0,0
2671,1998,10702.59,110533,37,1710,1,1,1
7297,1998,56188.61,203943,37,2080,1,0,0
4319,1998,29432.13,87560,35,2080,0,1,1
8975,1998,42141.45,186956,33,2080,1,0,1
7313,1998,26756.48,196525,39,2080,1,0,0
441,1998,46823.84,562814,34,2600,1,1,0
2278,1998,40134.72,686804,38,1560,0,1,0
11933,1998,13913.37,210084,39,2080,0,0,0
7836,1998,43519.46,176467,35,1428,0,1,0
8206,1998,26756.48,108287,39,2080,1,0,0
1893,1998,70904.66,524744,38,3380,0,0,1
1718,1998,21405.18,195888,38,1840,1,1,1
573,1998,73580.31,856369,36,3631,1,1,1
5643,1998,46523.92,223529,38,1134,1,0,0
2193,1998,27826.74,499256,37,1880,0,1,0
5229,1998,37459.07,540564,37,2080,1,1,0
5238,1998,24080.83,516642,33,2777,1,1,0
9358,1998,37459.07,149776,35,1960,1,0,0
10085,1998,34469.03,97804,35,1320,1,0,0
2393,1998,53512.96,549022,35,2080,1,1,1
6884,1998,13378.24,109524,38,1500,1,0,0
7927,1998,10702.59,139723,39,1248,0,1,0
1870,1998,9556.076,631968,37,1820,0,1,1
5923,1998,32107.77,207582,34,2080,0,0,1
304,1998,32107.77,168722,33,2080,1,0,0
4137,1998,41472.54,598158,37,2496,1,0,1
1129,1998,21132.13,522075,39,1664,0,0,0
720,1998,28094.3,639793,37,2080,0,0,0
4608,1998,37459.07,645261,37,2080,1,1,1
7968,1998,10702.59,188768,37,1472,0,1,0
11892,1998,69566.84,250800,39,2000,1,1,0
3978,1998,16053.89,234760,34,1660,0,0,1
3098,1998,50302.18,621487,38,2080,0,1,0
5648,1998,28094.3,642727,39,2340,0,1,1
830,1998,29432.13,191298,37,1400,0,1,0
647,1998,68229.02,554124,37,2660,1,1,0
1820,1998,8695.855,177130,40,2600,1,1,0
8631,1998,22743.01,117010,34,2288,0,0,0
3703,1998,24080.83,215940,39,2080,0,1,1
9624,1998,60202.07,302571,38,3120,1,1,0
3700,1998,20067.36,148030,41,1920,1,0,0
4270,1998,20067.36,140956,38,2170,0,1,0
4585,1998,11188.22,479831,36,1560,0,0,1
4374,1998,26756.48,160344,37,2184,1,0,1
6334,1998,49499.48,169908,38,2080,0,1,1
3952,1998,50302.18,211480,40,2080,0,0,1
5842,1998,60202.07,133089,36,2496,1,1,0
7620,1998,53512.96,165373,38,2340,1,1,0
3556,1998,17391.71,583617,38,1560,0,1,1
6852,1998,50168.39,275495,40,2080,0,1,0
7699,1998,24080.83,105731,39,2080,1,0,1
6082,1998,56188.61,300176,38,2080,0,1,0
4572,1998,50837.31,653296,35,2496,1,1,1
5617,1998,29432.13,181920,39,2500,1,1,0
2764,1998,23969.46,191652,39,2080,1,1,0
4341,1998,30301.71,121689,41,1880,0,0,0
8506,1998,24080.83,145399,39,2080,1,0,0
6444,1998,17391.71,214853,40,2080,0,1,0
921,1998,56188.61,585133,34,3640,1,1,0
488,1998,20067.36,584370,34,4040,1,0,0
819,1998,46823.84,755072,36,2080,1,1,0
5293,1998,42810.36,539167,33,1800,0,0,1
4755,1998,64215.55,555731,35,2068,1,1,1
2202,1998,62877.72,497191,35,2080,1,0,0
3513,1998,32107.77,720751,37,2080,1,0,1
4385,1998,50658.8,727782,33,1480,1,1,0
5265,1998,49499.48,680351,39,2080,0,1,0
7884,1998,21940.31,157507,34,2115,1,0,1
2440,1998,27425.39,526628,34,2080,1,0,0
10425,1998,53512.96,169290,38,2080,1,1,1
5344,1998,35586.12,577028,34,2132,1,1,1
4711,1998,13378.24,140956,37,720,0,0,0
1246,1998,29432.13,539121,35,2080,0,0,0
2529,1998,6689.12,492385,35,1200,0,1,0
8295,1998,50837.31,140168,34,4160,1,1,1
2944,1998,26756.48,171290,35,2080,1,0,0
4781,1998,11041.06,669205,39,840,1,1,1
766,1998,36121.25,602012,38,2340,1,1,0
870,1998,20870.05,737534,35,2080,1,1,0
4618,1998,8695.855,725412,37,1568,0,1,0
3555,1998,20067.36,635433,40,2080,0,0,0
5271,1998,25151.09,515818,36,3016,0,0,0
10031,1998,24080.83,93608,37,3080,1,0,0
6498,1998,69566.84,132860,38,2080,1,0,0
6705,1998,56188.61,209997,36,2080,1,1,0
5253,1998,36121.25,496836,34,2288,0,0,0
6108,1998,50168.39,222077,34,2080,0,0,1
3199,1998,42810.36,661702,36,2080,0,0,0
4810,1998,40134.72,538916,39,1924,0,0,0
5336,1998,36121.25,520405,36,2392,1,1,0
4209,1998,27657.07,218363,35,2340,1,0,0
5221,1998,30769.95,157899,41,2496,1,1,0
8143,1998,26756.48,83106,35,2548,0,0,0
6222,1998,13378.24,201240,35,2080,1,1,1
5750,1998,56188.61,94788,40,2080,1,1,1
527,1998,41204.98,672357,40,2080,0,0,1
7368,1998,26756.48,173521,37,2226,0,0,1
5129,1998,25418.65,620463,34,2756,1,0,1
5161,1998,42810.36,514864,35,2080,1,1,0
6153,1998,13378.24,301771,39,1078,1,0,0
5456,1998,16053.89,549687,34,2120,1,0,0
9446,1998,44148.19,168294,41,2080,0,1,0
2076,1998,28094.3,756434,41,2132,0,0,0
5524,1998,17391.71,621517,40,1960,0,0,0
5831,1998,21113.35,139681,40,2120,1,1,0
1884,1998,6020.208,695010,34,800,1,0,0
8495,1998,20067.36,310882,41,2340,1,1,0
3615,1998,30769.95,501281,35,2080,1,1,0
3764,1998,50837.31,629034,40,2080,0,0,1
8924,1998,29432.13,133980,33,2080,1,1,0
6897,1998,56188.61,334167,33,2080,1,1,0
6272,1998,41472.54,208589,40,2080,1,1,1
9414,1998,41472.54,196397,36,2080,1,0,0
4321,1998,70904.66,123208,36,2340,1,1,1
7789,1998,30769.95,259031,41,2080,0,0,1
6396,1998,12812.27,107236,35,2080,0,1,0
93,1998,42810.36,563001,33,2080,1,1,0
972,1998,25036.04,513308,34,4160,0,0,0
11828,1998,16053.89,223133,38,1924,1,1,0
7882,1998,28763.21,194072,39,2120,0,0,1
7566,1998,32107.77,202732,36,2080,1,1,0
8318,1998,62877.72,92223,37,2288,1,1,0
8145,1998,57526.43,156725,35,2250,1,1,1
9783,1998,42810.36,113579,35,2080,1,1,0
3663,1998,31305.08,480740,36,1820,0,1,0
7525,1998,25418.65,159336,38,2080,0,1,1
5527,1998,6689.12,577213,38,810,1,1,0
5360,1998,18729.54,481753,35,2000,0,0,0
12084,1998,21405.18,832172,40,2600,1,1,0
9391,1998,16053.89,131226,38,2160,1,1,0
7025,1998,50837.31,93594,40,2080,1,1,1
11770,1998,49499.48,702733,36,2080,1,1,0
287,1998,30769.95,675048,39,1976,0,1,1
8107,1998,48161.66,89079,38,2684,1,0,1
5813,1998,34549.13,121094,39,760,0,1,0
12009,1998,60000,548895,35,3120,1,1,0
5703,1998,45486.01,795589,38,4004,1,1,1
8868,1998,53015.63,75865,34,2080,1,1,0
3047,1998,28094.3,472270,38,2496,0,1,0
7649,1998,50168.39,139140,40,2300,0,0,0
5515,1998,17391.71,131422,36,1522,0,0,1
861,1998,42810.36,592662,35,3744,0,0,1
7129,1998,56188.61,168811,35,2340,1,1,0
2413,1998,46823.84,794017,40,2080,1,0,0
6200,1998,42810.36,372411,40,2080,1,1,0
12036,1998,39018.97,553231,40,3040,0,0,1
6868,1998,50837.31,212748,34,2080,1,1,0
9757,1998,52175.13,166403,36,2080,0,0,0
5925,1998,53512.96,191852,34,2080,0,1,0
6676,1998,37459.07,80487,36,2080,0,1,1
2245,1998,44817.1,554574,37,2340,0,0,0
9102,1998,53512.96,100924,35,2080,1,1,0
6389,1998,33540.5,170325,38,1520,0,0,0
9835,1998,33445.6,108224,33,2340,1,0,0
7086,1998,34783.42,125375,38,1716,0,1,1
2073,1998,23411.92,714056,38,2080,0,1,0
7377,1998,21405.18,215066,41,1248,0,0,0
4882,1998,5351.295,567542,39,884,0,1,0
7209,1998,9364.768,117656,36,1480,0,1,0
8507,1998,20067.36,117166,36,2080,1,0,0
759,1998,13378.24,211434,37,1955,0,0,0
5083,1998,38796.89,231958,38,2080,1,0,0
6421,1998,25418.65,105123,37,2080,1,0,0
6275,1998,25284.87,181547,38,2340,0,0,1
4778,1998,30101.04,492348,35,2080,0,1,0
5965,1998,6689.12,200795,36,777,0,0,1
2772,1998,34783.42,168784,34,4732,1,1,0
5838,1998,34783.42,116087,38,2080,1,1,0
4404,1998,35190.01,192392,37,2080,0,0,0
7379,1998,44148.19,227887,37,2080,1,1,0
6159,1998,56188.61,228209,35,2080,0,0,0
303,1998,36121.25,116272,35,2444,1,0,0
10234,1998,10033.68,100482,36,920,0,0,0
6994,1998,41472.54,180693,38,2080,0,0,1
8706,1998,42810.36,138664,34,2704,0,1,0
9651,1998,58864.25,106722,35,2080,1,0,1
6137,1998,21405.18,108282,34,1710,1,0,0
9203,1998,33445.6,99565,39,2080,1,1,0
6388,1998,30769.95,303912,41,3185,1,1,1
437,1998,14716.06,730268,40,1664,0,1,0
3751,1998,45486.01,591520,34,2340,1,1,0
9706,1998,26756.48,120244,41,3016,1,0,0
9221,1998,197957.8,117918,40,2080,0,1,0
8628,1998,17391.71,254210,33,2080,1,1,0
3953,1998,66891.2,170628,38,2080,0,1,0
1677,1998,64215.55,689731,35,2340,1,1,0
10160,1998,37459.07,84627,38,2080,1,1,0
10433,1998,5351.295,202377,39,2565,0,0,0
6845,1998,53512.96,217277,39,2080,0,1,0
871,1998,48161.66,774962,33,2600,1,1,0
8159,1998,32107.77,100225,39,2080,1,1,1
10543,1998,37459.07,75897,34,2080,0,1,0
11755,1998,53512.96,732916,33,2080,1,1,0
4033,1998,34783.42,656291,39,2040,0,1,0
5174,1998,66891.2,514864,36,2496,1,1,1
10530,1998,33445.6,120825,40,1612,0,1,0
7965,1998,56188.61,197028,36,4280,1,1,0
4487,1998,42810.36,559118,35,2080,0,1,0
5291,1998,44148.19,488922,35,2205,1,1,0
2366,1998,32107.77,676109,39,2666,1,1,0
7294,1998,18729.54,93948,37,1176,1,0,0
676,1998,20201.14,234421,34,3420,1,1,0
8858,1998,10702.59,82125,35,1872,0,1,0
966,1998,36121.25,505819,36,2250,0,1,0
6670,1998,34783.42,80120,34,2080,1,0,1
9369,1998,11276.52,140288,37,1820,1,0,1
6710,1998,28094.3,131267,39,1725,1,0,0
1488,1998,12040.42,210892,40,1920,1,0,0
3767,1998,26756.48,559929,36,1976,0,0,1
4119,1998,24080.83,813053,41,2080,1,1,0
5492,1998,18729.54,590878,38,2132,0,1,0
10319,1998,38635.02,216018,40,1924,1,0,0
1889,1998,22743.01,567604,35,3120,1,0,0
10311,1998,25418.65,120388,36,2330,1,0,1
8492,1998,20067.36,109737,39,2080,0,1,1
1419,1998,25418.65,135264,37,2080,0,0,1
1617,1998,16053.89,629491,38,2080,0,1,0
7814,1998,46823.84,218408,35,2080,0,0,1
8915,1998,13378.24,104477,37,1240,1,0,0
11754,1998,60202.07,908538,40,1976,1,1,0
5616,1998,22288.42,268893,41,2080,1,1,0
7318,1998,21405.18,348157,33,2445,1,0,0
2735,1998,22743.01,134202,36,2080,0,1,0
9927,1998,48161.66,120042,40,2080,0,0,1
6062,1998,45486.01,206652,34,1920,1,1,0
11829,1998,33797.29,250607,35,2080,1,0,0
5835,1998,24080.83,102352,37,2080,0,0,0
956,1998,28763.21,523534,34,2080,1,0,1
9888,1998,37459.07,66919,35,2340,1,1,1
3738,1998,9097.202,501877,36,1440,0,0,0
3580,1998,42810.36,771921,38,2080,1,1,0
6908,1998,59666.95,344007,36,2080,1,1,0
9536,1998,24080.83,170745,41,2080,0,0,0
5282,1998,37459.07,531790,39,2000,0,1,1
2739,1998,55519.69,494503,36,1820,0,1,0
9877,1998,37459.07,133962,36,2080,0,1,1
9503,1998,30769.95,129836,40,2570,1,1,1
9044,1998,62877.72,135834,34,2496,1,1,1
9182,1998,16053.89,125344,39,2180,0,1,0
1556,1998,30381.98,593764,35,2080,1,1,0
10205,1998,13378.24,103871,36,3120,1,0,0
7152,1998,50837.31,196188,37,4520,0,0,1
6017,1998,32600.09,245469,35,2080,0,1,1
12092,1998,30769.95,567137,38,2184,0,1,0
6048,1998,37459.07,193325,38,2080,0,1,1
2580,1998,36121.25,524744,37,1820,0,1,1
5533,1998,24868.26,579622,33,2080,0,1,0
836,1998,21003.84,159868,37,2080,0,1,0
1399,1998,39867.15,125086,35,2080,0,1,1
4184,1998,33445.6,154043,38,2080,0,1,0
1022,1998,30769.95,637354,35,2080,0,1,1
4366,1998,49499.48,702671,34,520,0,1,0
10176,1998,48830.57,86360,37,2080,0,1,0
12022,1998,51773.79,894732,41,2080,0,1,1
10376,1998,62877.72,71765,35,1820,0,0,0
2635,1998,21405.18,635807,40,2080,0,1,0
2668,1998,30769.95,166590,40,2136,0,0,1
3908,1998,61539.9,756028,38,1820,0,1,0
2342,1998,16053.89,560388,36,1881,0,1,0
5720,1998,33445.6,313939,38,2360,0,1,0
4188,1998,16053.89,774895,35,2080,0,0,0
5189,1998,59292.36,623027,35,2080,0,1,1
2752,1998,25418.65,704589,41,2080,0,1,0
12284,1998,51506.22,90584,36,2080,0,1,1
1411,1998,21405.18,572282,36,2080,0,0,0
3122,1998,16053.89,577760,36,936,0,1,1
7214,1998,48161.66,83262,35,2160,0,0,1
3618,1998,32107.77,552901,37,1976,0,1,0
9229,1998,25418.65,109831,33,1666,0,1,0
62,1998,42542.8,617523,33,2080,0,1,1
6158,1998,49499.48,182286,36,2340,0,1,1
2473,1998,35786.79,575110,33,2080,0,0,1
1730,1998,30769.95,684068,40,1992,0,1,0
4133,1998,6689.12,534776,35,1416,0,1,0
9530,1998,53512.96,158286,38,1820,0,1,0
1793,1998,14716.06,548507,34,1800,0,0,1
4425,1998,49431.25,544470,38,2704,0,0,0
9675,1998,20067.36,107236,34,2080,0,0,0
452,1998,10033.68,613096,33,720,0,1,0
9778,1998,50168.39,111367,38,2080,0,0,0
1410,1998,45486.01,664382,37,2120,0,0,1
4246,1998,10702.59,562225,37,1785,0,1,0
6895,1998,50168.39,150669,36,2080,0,0,0
8854,1998,25418.65,63173,35,2080,0,0,1
5350,1998,29432.13,501351,37,1960,1,0,0
10375,1998,44148.19,96200,39,2080,0,1,1
3036,1998,56188.61,637911,40,1820,0,1,1
4616,1998,20067.36,685672,34,1920,0,1,1
12123,1998,21405.18,580134,38,2080,0,1,0
4604,1998,34917.2,659782,35,4160,0,0,1
7606,1998,68229.02,216020,37,2600,0,1,1
5378,1998,13378.24,617661,34,1560,0,1,1
4952,1998,33445.6,593472,35,1560,0,1,1
10581,1998,24080.83,102608,36,2080,0,1,1
1499,1998,10702.59,774607,41,1820,0,1,1
9223,1998,28094.3,68678,35,1820,0,1,1
4147,1998,32107.77,620806,35,2492,0,1,0
4645,1998,23411.92,262709,40,1785,0,1,1
10153,1998,16053.89,123688,37,1560,0,1,0
867,1998,17391.71,685108,33,520,0,1,0
3413,1998,18729.54,691442,40,1664,0,1,0
4627,1998,32107.77,808310,40,2080,0,0,1
9560,1998,50837.31,165217,34,1820,0,0,0
7241,1998,26756.48,117615,35,1820,0,1,0
9117,1998,48161.66,155598,39,2080,0,1,1
8603,1998,32107.77,196526,33,1924,0,1,1
5121,1998,45486.01,641591,39,2080,0,1,1
3042,1998,39465.8,471989,36,2080,0,1,0
4249,1998,37459.07,635950,35,2080,0,0,0
6932,1998,69941.98,257826,40,2080,0,0,1
8962,1998,56188.61,128914,39,1820,0,1,1
7622,1998,33445.6,160453,38,2340,0,1,1
5741,1998,32107.77,90703,36,2428,0,1,0
7586,1998,53512.96,94476,40,1800,0,1,0
179,1998,28094.3,587657,39,2080,0,1,1
16,1998,29432.13,818073,39,817,0,1,1
5232,1998,7484.915,501625,34,1778,0,0,0
7120,1998,42810.36,165373,38,1760,0,0,0
487,1998,40134.72,519496,38,1976,0,1,1
1646,1998,48161.66,140028,33,2080,0,0,1
6667,1998,25418.65,207406,35,2080,0,1,1
7846,1998,38796.89,211617,34,2080,0,1,0
2745,1998,26756.48,756485,39,2080,1,1,1
3502,1998,42810.36,122999,40,2028,0,1,0
4798,1998,64215.55,514511,37,2970,0,1,1
9532,1998,29531.06,188157,34,1976,0,1,0
3913,1998,42810.36,538707,37,1248,0,1,1
1406,1998,13435.77,135264,37,2020,0,0,0
3680,1998,28094.3,562727,35,3352,1,0,1
2571,1998,23411.92,563882,35,1664,1,0,0
72,1998,26087.57,643948,38,1960,0,0,0
3107,1998,24080.83,659910,34,1872,0,1,1
3617,1998,56188.61,724972,39,2080,1,1,0
1159,1998,37459.07,131422,36,2080,0,0,1
4533,1998,33445.6,212163,33,936,0,1,0
3906,1998,33445.6,548337,36,2456,0,1,0
7820,1998,26756.48,172007,34,2080,0,0,0
918,1998,14235.78,519872,35,1440,0,0,0
3303,1998,33445.6,596657,40,2080,0,1,0
1360,1998,26756.48,679905,41,2080,0,1,0
1607,1998,26047.43,606685,40,2080,0,1,1
9652,1998,29432.13,101688,38,2080,0,1,0
1532,1998,13378.24,828571,34,1830,0,1,0
4560,1998,17273.98,631020,39,1830,0,0,0
5429,1998,30769.95,552645,34,2600,0,0,0
2424,1998,17391.71,538686,35,2080,0,1,1
3118,1998,42810.36,679415,34,2080,0,1,1
4955,1998,25418.65,647472,34,2236,0,1,0
3720,1998,40134.72,654704,41,2080,0,0,1
1127,1998,26756.48,205346,36,2359,1,0,0
7337,1998,44148.19,97992,36,4320,0,0,1
4026,1998,41472.54,619611,35,2080,0,1,0
5163,1998,56188.61,543997,34,2964,0,0,1
4819,1998,33445.6,538916,40,2080,0,1,1
3424,1998,21405.18,635315,39,1560,0,0,0
12006,1998,26756.48,582111,38,2440,1,0,0
6763,1998,25418.65,82878,40,1680,0,0,0
7684,1998,30769.95,164812,35,2410,0,1,1
941,1998,41472.54,727358,40,2080,1,1,1
3809,1998,64215.55,510293,36,2392,0,0,1
4005,1998,31840.21,227076,39,2080,0,0,0
11807,1998,41472.54,586565,33,2340,0,1,1
4818,1998,18729.54,513971,38,2080,1,0,0
10363,1998,80269.44,145967,35,2040,1,1,0
5896,1998,26756.48,160033,36,2080,0,0,1
6063,1998,29432.13,171504,38,2284,0,1,1
6118,1998,53858.11,163322,40,2080,0,0,1
12073,1998,29432.13,510561,37,2080,0,1,0
7194,1998,44148.19,350339,34,1976,0,0,1
5969,1998,53512.96,293269,39,2080,0,1,0
5985,1998,24080.83,229219,36,2080,0,1,1
