,person,year,labinc,wt,age,hours,male,married,pp
50474,1510,2010,27000.0,815981,46,2080,0,0,0
50475,4175,1991,27000.0,135007,29,1510,0,1,0
50477,4560,1998,17273.98,631020,39,1830,0,0,0
50478,600,1991,33632.2,606933,29,2040,1,1,0
50479,8568,1992,30308.2,165140,30,2600,0,0,0
50481,6812,1986,41749.59,133672,28,1820,0,0,0
50482,88,1991,34432.97,295712,34,2080,1,0,0
50483,4147,1989,14779.8,566036,27,2838,0,1,0
50484,2592,1989,15307.65,498439,25,2080,0,1,0
50486,677,1987,26871.54,125811,25,2340,0,0,0
50487,5429,1998,30769.95,552645,34,2600,0,0,0
50488,1359,1985,48641.49,620596,27,1992,0,1,0
50489,5181,1988,27657.07,651315,27,636,1,1,0
50490,3249,2012,25645.27,729438,51,2080,0,1,0
50491,10031,1989,21114.0,78966,28,2080,1,1,0
50493,1469,2010,26590.0,1023923,52,1440,0,1,0
50495,2444,1992,44296.59,552496,28,2080,0,1,0
50496,5817,1985,22294.02,84596,27,2080,0,1,0
50497,3310,2010,45000.0,192884,47,2080,1,1,0
50498,9698,1988,25813.27,70867,29,1540,0,1,0
50499,3487,1996,18017.98,569454,36,1590,0,1,0
50500,1469,1987,19193.96,883630,29,2215,0,0,0
50501,2696,1994,38252.5,146015,30,2080,1,1,0
50504,10363,1993,46792.57,136862,30,2080,1,0,0
50508,4783,1991,19218.4,542617,32,2080,0,1,0
50509,1960,2012,20896.15,685988,49,2080,0,1,0
50510,3039,1992,41965.19,558665,31,2212,1,1,0
50511,4518,1994,22068.75,530663,29,1580,1,1,0
50512,9423,1992,40410.93,107528,29,1924,0,0,0
50515,4783,2000,25329.4,558500,41,1560,0,1,0
50517,12234,1989,9677.252,52981,28,955,0,0,0
50518,5806,1990,16690.6,79712,29,2080,0,1,0
50519,147,2010,12000.0,562727,48,1040,0,1,0
50520,10393,1987,38771.8,58439,29,2080,0,0,0
50521,7560,2000,12664.7,170198,37,1520,0,0,0
50524,7982,1992,140389.1,156478,31,4081,1,1,0
50525,8354,2010,32400.0,228638,52,2040,0,0,0
50526,4810,1984,31473.55,503627,25,3680,0,0,0
50527,2987,1991,31473.55,660579,33,1431,0,0,0
50528,7509,1985,39521.21,185049,26,2080,1,1,0
50530,10363,1994,47079.99,141415,31,2080,1,0,0
50531,5618,2014,32244.09,186760,54,2080,1,1,0
50532,1015,1991,33632.2,597384,28,1360,0,1,0
50534,9253,2008,36471.96,159041,45,2205,1,1,0
50536,1036,1990,12517.95,531102,27,1080,0,0,0
50538,2935,1992,69941.98,678504,33,2658,0,0,0
50539,8782,1989,32022.91,381531,32,2332,0,0,0
50541,4174,1990,33381.2,155765,29,2080,0,0,0
50542,3078,1988,27657.07,154306,26,2080,0,1,0
50544,2727,1989,21114.0,495634,26,2080,0,1,0
50545,5246,2004,26551.27,109381,41,2080,0,1,0
50547,5101,1991,56053.67,583186,32,2080,0,1,0
50548,7752,1984,31326.67,127239,27,1404,1,0,0
50550,11765,2000,18000.0,253263,36,1664,0,0,0
50551,2472,1991,54452.14,573097,32,2516,1,1,0
50552,10362,1988,27657.07,176613,27,1630,0,0,0
50553,382,1991,40839.1,245375,32,2035,0,0,0
50555,7509,1994,38252.5,207132,36,2085,1,1,0
50556,7752,1985,38102.5,124946,28,1929,1,0,0
50557,2155,2008,5065.5509999999995,602107,47,780,0,1,0
50558,5767,2014,45208.06,87163,52,2080,0,1,0
50559,8,1991,28667.45,714512,32,2080,0,0,0
50560,50,1991,37956.34,638611,32,3061,0,1,0
50562,4366,1993,43773.69,656648,29,2120,0,1,0
50564,9587,1990,61735.18,119644,31,2480,1,1,0
50567,9320,1988,42407.51,159381,28,1870,0,0,0
50568,5246,2000,41793.51,101244,36,2080,0,1,0
50569,5246,2006,33540.5,113087,42,2080,0,1,0
50570,8061,1992,9325.599,61871,30,690,0,0,0
50573,6370,2006,35704.4,186723,45,2080,0,1,0
50574,2576,2000,19756.93,507624,37,1960,1,1,0
50576,2071,1989,21114.0,575416,27,2080,0,1,0
50577,7819,1992,20982.6,151561,31,1800,0,0,0
50578,3829,1993,43018.97,591624,34,3113,1,1,0
50580,1460,1984,27906.54,821013,25,2456,0,0,0
50581,1657,1986,40232.69,649751,25,2452,0,1,0
50582,4955,1998,25418.65,647472,34,2236,0,1,0
50583,5692,2006,32458.55,794325,46,1976,1,0,0
50584,573,1992,37302.39,749864,31,2080,1,1,0
50585,6712,1989,38709.01,120959,31,1740,0,1,0
50588,12094,2010,16015.33,965207,46,2080,0,1,0
50589,8700,1988,27452.41,229929,29,2080,0,0,0
50590,8782,1987,28794.78,375425,29,2206,0,0,0
50591,4562,2008,28794.78,724966,50,1456,0,0,0
50592,4319,1992,27199.66,77020,30,2420,0,1,0
50593,7804,1988,38719.9,205434,25,2336,0,0,0
50594,9953,1989,6598.126,127399,25,1360,0,0,0
50595,6183,1991,20819.94,149204,28,1206,0,0,0
50597,6103,1986,31809.21,184574,28,2388,1,1,0
50598,9006,1984,27277.07,97833,25,1864,1,0,0
50599,11959,1991,59256.74,707572,33,1820,0,1,0
50601,12068,1992,24868.26,143993,29,2608,1,0,0
50602,1766,1984,9651.888,542099,25,836,0,1,0
50604,1499,1986,12723.68,725265,28,1248,0,1,0
50605,2826,1986,23856.91,685468,26,2048,0,0,0
50606,2154,1985,28374.2,564611,25,2080,0,1,0
50607,385,1986,25844.98,201847,25,1830,0,1,0
50608,4281,1988,18438.05,611584,30,2080,0,1,0
50611,6313,1993,24320.74,108624,33,2080,0,1,0
50613,5121,1989,34310.26,603510,31,1800,0,1,0
50614,7809,1993,30188.75,188657,32,2180,0,0,0
50615,4445,2000,24062.93,607848,37,4450,0,1,0
50619,12073,1989,20762.1,480487,28,2318,0,1,0
50620,242,1989,21114.0,654691,30,1915,0,1,0
50621,382,1990,21114.0,243677,31,2080,0,0,0
50623,44,2012,78835.47,604202,51,2184,0,1,0
50624,6063,1991,28827.6,168196,31,2756,0,0,0
50625,8178,1993,10566.06,151041,30,960,0,1,0
50626,2829,1990,41726.49,647998,27,2349,0,1,0
50627,1158,1992,38856.66,141038,31,2080,0,0,0
50629,5316,1994,64734.99,467512,31,3768,1,1,0
50631,9698,1987,40307.31,70174,28,1675,0,1,0
50633,2642,1996,50049.95,470235,34,520,1,1,0
50635,431,1985,31211.62,713150,25,2080,0,0,0
50636,11862,1986,27833.06,592534,27,2080,0,1,0
50637,1127,1998,26756.48,205346,36,2359,1,0,0
50638,677,1991,23046.07,128957,29,1976,0,0,0
50640,9660,1996,45210.4,124209,38,1840,0,0,0
50643,5758,1992,17096.93,137368,29,1040,0,0,0
50647,1491,1996,19046.79,155719,34,2080,0,1,0
50650,10379,1987,28136.42,147325,26,1820,0,0,0
50651,2688,1984,6294.709,166835,25,935,1,0,0
50654,438,1991,20819.94,502564,28,1840,0,1,0
50655,6950,1987,6717.885,157740,25,760,0,1,0
50657,382,1987,24952.14,239263,28,1997,0,0,0
50658,10320,1985,25536.78,227990,25,1260,1,0,0
50659,5315,1996,10427.07,488613,36,1560,0,0,0
50660,3794,1992,140389.1,584996,28,1606,0,1,0
50661,6126,1987,24952.14,240687,29,1920,0,0,0
50663,1459,1994,30896.25,784110,30,2054,0,0,0
50665,2386,1990,23366.84,125181,28,1792,1,1,0
50667,3745,1990,13352.48,603428,30,1245,1,0,0
50668,4188,2004,25776.67,829921,42,3120,0,1,0
50672,12070,1994,35310.0,514196,33,2080,0,1,0
50673,3090,2004,19624.85,686252,44,1020,0,0,0
50675,6048,1994,36781.25,193325,35,2080,0,1,0
50676,4175,1993,36781.25,140703,31,1560,0,1,0
50677,8,1988,7812.201,159572,30,999,0,0,0
50678,9641,1991,20819.94,99327,31,2080,0,1,0
50679,10572,1990,20819.94,103975,26,1420,0,0,0
50682,5570,1993,28105.73,452709,32,2080,0,1,0
50684,9849,1993,61755.21,83753,30,520,0,0,0
50686,1507,1988,13828.54,625417,27,1520,0,0,0
50691,3310,2008,40524.41,183208,45,2236,1,1,0
50693,3249,1990,27199.66,610346,29,2080,0,0,0
50694,7096,2010,27643.0,230970,51,2080,0,0,0
50696,2978,1984,31473.55,487889,25,1850,0,1,0
50699,1776,1986,36282.38,457483,25,2120,0,0,0
50700,12114,1989,47506.51,515470,28,2080,1,1,0
50701,8921,1986,37375.82,137699,26,2184,0,0,0
50702,1203,1996,37375.82,168316,36,2080,0,1,0
50703,369,1989,52609.06,532012,30,2080,0,1,0
50704,2176,1993,34717.06,434660,31,2080,0,0,0
50705,6799,2012,38942.82,173840,51,1820,1,0,0
50707,4122,1988,51626.53,160053,30,2080,1,1,0
50711,3947,1996,55611.06,216186,39,2028,0,0,0
50712,4819,2004,32323.29,614920,45,2080,0,1,0
50713,1510,1991,19218.4,681478,27,2080,0,0,0
50714,5692,2004,34632.09,731935,45,1976,1,0,0
