,person,year,labinc,wt,famsize,educ,age,hours,male,married,race_white,race_black,pp
11936,5160,1998,100336.8,744617.0,5.0,12.0,39.0,2340.0,1.0,1.0,1.0,0.0,0.0
11937,7271,1993,76981.31,289925.0,1.0,18.0,35.0,2080.0,0.0,0.0,0.0,1.0,0.0
11938,6934,1989,35190.01,242938.0,1.0,16.0,31.0,2080.0,0.0,0.0,0.0,1.0,0.0
11939,10187,2000,8590.466,88800.0,1.0,11.0,36.0,2024.0,1.0,0.0,0.0,1.0,1.0
11940,2444,1990,40057.43,544479.0,2.0,14.0,26.0,2340.0,0.0,1.0,1.0,0.0,0.0
11941,4087,1990,66762.39,510889.0,3.0,16.0,28.0,3580.0,1.0,1.0,1.0,0.0,1.0
11942,1249,1990,30043.07,647133.0,1.0,12.0,32.0,2080.0,1.0,0.0,1.0,0.0,0.0
11943,5310,2002,33948.02,561991.0,4.0,18.0,39.0,1248.0,0.0,1.0,1.0,0.0,0.0
11944,8520,1984,31473.55,239995.0,3.0,16.0,27.0,3106.0,1.0,1.0,1.0,0.0,0.0
11945,3219,1992,58284.99,626674.0,3.0,14.0,31.0,2311.0,1.0,1.0,1.0,0.0,0.0
11946,1278,2000,37994.1,631391.0,5.0,12.0,40.0,2340.0,1.0,1.0,1.0,0.0,0.0
11947,9542,2002,17512.33,112388.0,2.0,12.0,39.0,1820.0,0.0,1.0,0.0,1.0,0.0
11948,2719,2002,20611.3,192968.0,4.0,8.0,44.0,2340.0,0.0,0.0,0.0,1.0,0.0
11949,176,1987,47025.2,547584.0,1.0,16.0,27.0,2080.0,0.0,0.0,1.0,0.0,1.0
11950,8341,1992,49736.52,101613.0,4.0,13.0,31.0,2755.0,1.0,1.0,0.0,0.0,0.0
11951,1197,2006,302747.4,771953.0,3.0,16.0,41.0,2340.0,1.0,0.0,1.0,0.0,1.0
11952,6882,2002,41222.59,111867.0,4.0,12.0,41.0,2080.0,1.0,1.0,0.0,1.0,0.0
11953,12274,1987,69098.25,97794.0,3.0,18.0,29.0,2600.0,1.0,1.0,1.0,0.0,0.0
11954,10038,1993,47094.45,136880.0,3.0,12.0,35.0,1760.0,0.0,0.0,0.0,0.0,1.0
11955,12016,1998,197957.8,833548.0,1.0,16.0,40.0,2520.0,1.0,0.0,1.0,0.0,1.0
11956,961,1998,107025.9,495205.0,4.0,16.0,35.0,2444.0,1.0,1.0,1.0,0.0,1.0
11957,4018,1988,29500.88,566144.0,3.0,11.0,28.0,1660.0,1.0,1.0,1.0,0.0,0.0
11958,6796,1993,45283.13,108542.0,2.0,12.0,32.0,1378.0,1.0,1.0,0.0,0.0,0.0
11959,5289,1992,37302.39,535654.0,4.0,16.0,33.0,2225.0,0.0,1.0,1.0,0.0,1.0
11960,468,1984,30424.43,595878.0,2.0,16.0,25.0,2080.0,1.0,1.0,1.0,0.0,0.0
11961,5343,1987,63340.06,572952.0,2.0,16.0,26.0,2980.0,1.0,1.0,1.0,0.0,1.0
11962,7977,1994,17635.87,82408.0,6.0,9.0,33.0,2700.0,1.0,1.0,0.0,0.0,0.0
11963,1401,1994,14712.5,142582.0,3.0,8.0,34.0,2315.0,0.0,0.0,0.0,0.0,0.0
11964,825,2004,80808.22,895344.0,5.0,17.0,46.0,2496.0,1.0,1.0,1.0,0.0,1.0
11965,4513,1985,20267.29,109278.0,1.0,14.0,26.0,1830.0,1.0,0.0,0.0,0.0,1.0
11966,2866,2006,129834.2,603168.0,4.0,13.0,44.0,3380.0,1.0,1.0,1.0,0.0,1.0
11967,1886,1998,46823.84,640590.0,4.0,18.0,39.0,1040.0,0.0,1.0,1.0,0.0,1.0
11968,3208,1998,107025.9,746530.0,4.0,16.0,38.0,3068.0,1.0,1.0,1.0,0.0,1.0
11969,5724,1996,22244.42,285705.0,4.0,11.0,36.0,1976.0,0.0,1.0,0.0,0.0,1.0
11970,39,1991,72069.01,757714.0,1.0,12.0,32.0,3857.0,1.0,0.0,1.0,0.0,1.0
11971,5092,1991,72069.01,615894.0,4.0,15.0,29.0,3180.0,1.0,0.0,1.0,0.0,1.0
11972,565,2010,72000.0,1034820.0,1.0,13.0,49.0,2080.0,1.0,0.0,1.0,0.0,1.0
11973,12204,1998,46823.84,364292.0,5.0,10.0,35.0,3120.0,1.0,1.0,0.0,0.0,0.0
11974,2674,1988,18438.05,110283.0,4.0,4.0,28.0,1172.0,1.0,1.0,0.0,0.0,0.0
11975,772,1994,54436.24,977758.0,1.0,12.0,34.0,3506.0,1.0,0.0,1.0,0.0,1.0
11976,4989,1989,59823.01,509492.0,1.0,16.0,28.0,2515.0,0.0,0.0,1.0,0.0,1.0
11977,1574,1991,68865.94,598489.0,4.0,16.0,29.0,3120.0,1.0,1.0,1.0,0.0,0.0
11978,6942,2004,86580.23,94794.0,5.0,13.0,43.0,2150.0,1.0,1.0,0.0,0.0,1.0
11979,5130,1994,12358.5,521454.0,1.0,12.0,32.0,4060.0,1.0,0.0,1.0,0.0,0.0
11980,1316,1991,32030.67,562212.0,4.0,9.0,29.0,1504.0,1.0,0.0,1.0,0.0,0.0
11981,8304,1993,54339.75,150642.0,5.0,12.0,33.0,2340.0,1.0,1.0,0.0,0.0,1.0
11982,4056,1989,56304.01,604643.0,1.0,16.0,28.0,2960.0,1.0,0.0,1.0,0.0,1.0
11983,5067,1992,54399.32,459288.0,3.0,16.0,29.0,2340.0,1.0,1.0,1.0,0.0,1.0
11984,1169,1996,38927.74,817902.0,4.0,12.0,37.0,2600.0,1.0,1.0,1.0,0.0,0.0
11985,5343,1989,69500.27,572001.0,2.0,16.0,28.0,3472.0,1.0,1.0,1.0,0.0,1.0
11986,8401,1985,6080.186,121790.0,4.0,8.0,26.0,960.0,0.0,1.0,0.0,0.0,0.0
11987,2972,1987,113987.2,496628.0,4.0,14.0,26.0,3224.0,1.0,0.0,1.0,0.0,1.0
11988,6193,2002,14549.15,275412.0,1.0,12.0,42.0,2080.0,1.0,0.0,0.0,1.0,0.0
11989,816,1989,27272.26,589869.0,2.0,16.0,31.0,2343.0,0.0,1.0,1.0,0.0,0.0
11990,5231,1990,16022.97,100215.0,4.0,12.0,27.0,1147.0,0.0,1.0,1.0,0.0,0.0
11991,483,2010,99000.0,901276.0,4.0,12.0,53.0,2600.0,1.0,1.0,1.0,0.0,1.0
11992,6738,1987,38387.91,96101.0,3.0,12.0,25.0,2400.0,0.0,0.0,0.0,0.0,1.0
11993,2250,2002,12609.26,221350.0,3.0,12.0,39.0,572.0,0.0,1.0,0.0,1.0,0.0
11994,3676,2000,75988.2,688533.0,3.0,16.0,39.0,2080.0,1.0,1.0,1.0,0.0,1.0
11995,5182,1992,75988.2,583536.0,6.0,10.0,32.0,2150.0,1.0,1.0,1.0,0.0,0.0
11996,5477,1996,6951.382,451080.0,4.0,12.0,34.0,2340.0,0.0,1.0,1.0,0.0,1.0
11997,2187,2000,56991.15,702850.0,3.0,13.0,38.0,2704.0,1.0,0.0,1.0,0.0,1.0
11998,4514,2008,71930.82,847471.0,4.0,15.0,50.0,2970.0,1.0,1.0,1.0,0.0,1.0
11999,6217,2002,71930.82,117714.0,3.0,12.0,39.0,1240.0,0.0,0.0,0.0,1.0,1.0
12000,6335,2010,71930.82,175210.0,2.0,16.0,47.0,1404.0,0.0,0.0,0.0,1.0,1.0
12001,1111,1991,33632.2,656982.0,4.0,12.0,34.0,2080.0,0.0,1.0,1.0,0.0,0.0
12002,5447,1988,18438.05,421443.0,2.0,8.0,25.0,2080.0,1.0,1.0,1.0,0.0,1.0
12003,6318,1992,15542.66,160008.0,3.0,14.0,31.0,2140.0,0.0,0.0,0.0,1.0,0.0
12004,3863,2002,15542.66,571613.0,5.0,19.0,38.0,3120.0,1.0,1.0,1.0,0.0,1.0
12005,9265,2008,128665.0,135176.0,1.0,15.0,46.0,2080.0,1.0,0.0,0.0,0.0,1.0
12006,7554,2002,40010.16,100419.0,2.0,15.0,40.0,1872.0,1.0,1.0,0.0,0.0,1.0
12007,4542,2002,25461.01,187474.0,1.0,13.0,39.0,2080.0,1.0,0.0,0.0,0.0,0.0
12008,2955,1998,197957.8,667592.0,3.0,16.0,38.0,2600.0,0.0,1.0,1.0,0.0,1.0
12009,11805,2004,152381.2,655773.0,2.0,16.0,40.0,2600.0,1.0,1.0,1.0,0.0,1.0
12010,10067,1993,33207.63,79640.0,5.0,12.0,32.0,2974.0,1.0,1.0,0.0,0.0,0.0
12011,4125,1989,17595.0,480481.0,2.0,12.0,26.0,2080.0,0.0,1.0,1.0,0.0,0.0
12012,2327,2002,14549.15,511576.0,1.0,12.0,39.0,1820.0,1.0,0.0,1.0,0.0,1.0
12013,4380,2002,64258.75,844108.0,3.0,13.0,45.0,3796.0,1.0,1.0,1.0,0.0,1.0
12014,2515,2002,33948.02,608487.0,5.0,16.0,40.0,2000.0,0.0,1.0,1.0,0.0,0.0
12015,8229,1994,88274.98,130488.0,5.0,11.0,30.0,2350.0,1.0,1.0,0.0,0.0,1.0
12016,4761,1993,25660.44,498331.0,2.0,12.0,35.0,3214.0,0.0,1.0,1.0,0.0,1.0
12017,1992,2014,54354.32,676102.0,4.0,13.0,51.0,2340.0,1.0,1.0,1.0,0.0,0.0
12018,5828,2002,18186.44,140399.0,3.0,12.0,42.0,1960.0,0.0,0.0,0.0,0.0,1.0
12019,2101,2000,110182.9,738315.0,4.0,12.0,40.0,2080.0,1.0,1.0,1.0,0.0,0.0
12020,6666,2002,110182.9,200754.0,2.0,13.0,40.0,3120.0,0.0,0.0,0.0,1.0,0.0
12021,8317,2002,35160.45,93641.0,3.0,12.0,38.0,3432.0,0.0,0.0,0.0,0.0,0.0
12022,686,2000,65856.45,576947.0,1.0,18.0,37.0,2305.0,1.0,0.0,1.0,0.0,1.0
12023,816,1992,10879.86,595020.0,3.0,16.0,34.0,2143.0,0.0,1.0,1.0,0.0,0.0
12024,3740,2008,13170.43,557546.0,2.0,12.0,46.0,3640.0,0.0,1.0,1.0,0.0,1.0
12025,3054,2002,12124.29,682482.0,2.0,12.0,43.0,1835.0,0.0,0.0,1.0,0.0,0.0
12026,5844,2002,8487.005,89898.0,4.0,12.0,39.0,925.0,0.0,1.0,0.0,0.0,0.0
12027,7751,1984,37768.25,94584.0,3.0,15.0,26.0,2136.0,0.0,1.0,1.0,0.0,0.0
12028,2987,2010,37768.25,784173.0,1.0,16.0,51.0,2600.0,0.0,0.0,1.0,0.0,1.0
12029,2964,1993,90566.26,583833.0,2.0,16.0,32.0,3564.0,0.0,1.0,1.0,0.0,0.0
12030,6030,2002,14549.15,119985.0,3.0,12.0,41.0,1980.0,0.0,1.0,0.0,1.0,0.0
12031,6662,2000,48125.86,88680.0,5.0,12.0,38.0,2080.0,0.0,1.0,0.0,0.0,1.0
12032,3242,1998,6689.12,835835.0,4.0,12.0,36.0,510.0,0.0,1.0,1.0,0.0,0.0
12033,7464,2002,9699.434000000001,218011.0,5.0,12.0,43.0,1300.0,0.0,1.0,0.0,1.0,0.0
12034,1309,1990,50071.79,560375.0,1.0,13.0,29.0,2350.0,1.0,0.0,1.0,0.0,1.0
12035,6662,1998,49499.48,83455.0,5.0,12.0,36.0,2080.0,0.0,1.0,0.0,0.0,1.0
12036,8082,1993,37735.94,159709.0,1.0,16.0,35.0,1872.0,1.0,0.0,0.0,0.0,0.0
12037,7229,1994,52964.99,132481.0,5.0,14.0,36.0,2080.0,1.0,1.0,0.0,1.0,0.0
12038,5468,1992,20205.46,378137.0,5.0,8.0,29.0,3316.0,1.0,1.0,1.0,0.0,1.0
12039,8742,1987,23032.75,76624.0,3.0,15.0,27.0,3560.0,0.0,1.0,1.0,0.0,0.0
12040,3586,1988,22125.66,566955.0,1.0,12.0,25.0,1697.0,0.0,0.0,1.0,0.0,1.0
12041,2725,2008,29380.19,702308.0,1.0,14.0,43.0,2448.0,1.0,0.0,1.0,0.0,0.0
12042,4777,1990,25870.43,429684.0,1.0,12.0,29.0,2540.0,0.0,0.0,1.0,0.0,0.0
12043,5411,2008,311858.6,577071.0,3.0,12.0,43.0,3500.0,1.0,1.0,1.0,0.0,1.0
12044,5512,2000,25329.4,586505.0,2.0,13.0,37.0,3380.0,1.0,1.0,1.0,0.0,0.0
12045,883,1998,70904.66,650944.0,1.0,15.0,34.0,2080.0,0.0,0.0,1.0,0.0,1.0
12046,2944,1989,15835.5,140949.0,1.0,12.0,26.0,2030.0,1.0,0.0,0.0,1.0,0.0
12047,12095,1996,15835.5,629829.0,4.0,14.0,35.0,3640.0,1.0,1.0,1.0,0.0,0.0
12048,281,2008,116507.7,738133.0,5.0,18.0,46.0,2600.0,1.0,1.0,1.0,0.0,1.0
12049,1003,1993,67924.69,557184.0,2.0,16.0,28.0,3255.0,1.0,1.0,1.0,0.0,1.0
12050,2954,1990,67924.69,505944.0,6.0,13.0,25.0,4508.0,1.0,0.0,1.0,0.0,0.0
12051,3742,2004,306993.9,664818.0,1.0,9.0,40.0,3380.0,1.0,0.0,1.0,0.0,0.0
12052,162,1991,130494.5,554809.0,3.0,16.0,30.0,3040.0,1.0,1.0,1.0,0.0,0.0
12053,5829,1996,19463.87,138763.0,2.0,18.0,37.0,1400.0,0.0,0.0,0.0,0.0,0.0
12054,916,1996,43793.71,688551.0,3.0,16.0,36.0,2340.0,1.0,1.0,1.0,0.0,1.0
12055,2488,1998,17391.71,647853.0,5.0,11.0,40.0,2652.0,0.0,0.0,1.0,0.0,1.0
12056,2467,1991,49647.54,474678.0,3.0,16.0,28.0,2600.0,1.0,1.0,1.0,0.0,1.0
12057,2887,1986,57256.58,991330.0,4.0,12.0,28.0,3260.0,0.0,0.0,1.0,0.0,1.0
12058,5375,2002,27885.87,503325.0,1.0,12.0,42.0,2520.0,1.0,0.0,1.0,0.0,0.0
12059,12194,2002,10184.41,277539.0,5.0,12.0,45.0,1296.0,0.0,1.0,0.0,1.0,0.0
12060,3676,2014,82913.38,739955.0,3.0,16.0,54.0,2600.0,1.0,0.0,1.0,0.0,1.0
12061,1974,2002,10911.86,509375.0,4.0,17.0,41.0,1173.0,0.0,1.0,1.0,0.0,0.0
12062,3972,2002,32735.59,801233.0,5.0,17.0,42.0,2080.0,0.0,1.0,1.0,0.0,0.0
12063,3862,1987,47025.2,499915.0,1.0,12.0,26.0,2863.0,1.0,0.0,1.0,0.0,0.0
12064,3992,1998,30101.04,907252.0,1.0,13.0,41.0,2600.0,0.0,0.0,1.0,0.0,0.0
12065,1052,1991,130494.5,511399.0,3.0,18.0,29.0,2505.0,1.0,1.0,1.0,0.0,1.0
12066,7719,2000,151976.4,399402.0,2.0,18.0,38.0,2444.0,1.0,1.0,0.0,0.0,0.0
12067,5497,1991,43241.4,488879.0,3.0,12.0,31.0,2685.0,1.0,1.0,1.0,0.0,1.0
12068,5725,1990,20028.72,71399.0,4.0,14.0,28.0,2160.0,0.0,0.0,0.0,0.0,0.0
12069,8004,1991,72069.01,102191.0,1.0,12.0,29.0,4479.0,1.0,0.0,0.0,0.0,1.0
12070,9667,1990,123982.8,83585.0,4.0,17.0,30.0,2205.0,1.0,1.0,0.0,0.0,1.0
12071,4763,2002,50922.03,610498.0,1.0,15.0,44.0,2080.0,0.0,0.0,1.0,0.0,0.0
12072,7811,1992,15502.25,167722.0,8.0,12.0,30.0,1936.0,1.0,1.0,0.0,1.0,0.0
12073,195,1996,116088.1,669669.0,3.0,18.0,37.0,2600.0,1.0,1.0,1.0,0.0,1.0
12074,3892,1992,50513.66,410841.0,2.0,16.0,30.0,2619.0,1.0,1.0,1.0,0.0,0.0
12075,1620,1985,79830.81,676070.0,2.0,16.0,27.0,2520.0,1.0,1.0,1.0,0.0,0.0
12076,7811,2002,19398.87,200522.0,1.0,12.0,40.0,1656.0,1.0,0.0,0.0,1.0,0.0
12077,5705,1990,30043.07,578743.0,3.0,12.0,30.0,2080.0,0.0,0.0,1.0,0.0,1.0
12078,7976,1989,14076.0,71490.0,4.0,6.0,29.0,2440.0,1.0,1.0,0.0,0.0,0.0
12079,3707,2000,273810.8,926685.0,6.0,16.0,41.0,2600.0,1.0,1.0,1.0,0.0,1.0
12080,903,1994,54436.24,580201.0,2.0,14.0,32.0,2680.0,1.0,1.0,1.0,0.0,1.0
12081,6158,1990,60753.77,149081.0,3.0,12.0,28.0,2282.0,0.0,0.0,0.0,1.0,1.0
12082,6645,1992,54554.75,270920.0,6.0,15.0,32.0,2040.0,0.0,1.0,0.0,1.0,1.0
12083,1921,1990,26704.96,626883.0,1.0,12.0,31.0,2516.0,0.0,0.0,1.0,0.0,1.0
12084,6854,2004,38095.3,207210.0,2.0,13.0,41.0,2080.0,0.0,0.0,0.0,1.0,1.0
12085,6207,2002,49709.6,253794.0,3.0,16.0,38.0,2548.0,1.0,1.0,0.0,1.0,0.0
12086,10139,1990,45064.61,77012.0,1.0,13.0,28.0,3026.0,1.0,0.0,0.0,1.0,1.0
12087,11807,1993,52830.32,548146.0,2.0,12.0,29.0,2300.0,0.0,0.0,1.0,0.0,0.0
12088,4822,1990,31712.13,557174.0,1.0,12.0,32.0,2600.0,0.0,0.0,1.0,0.0,0.0
12089,2866,1990,50071.79,474684.0,4.0,13.0,28.0,2780.0,1.0,1.0,1.0,0.0,1.0
12090,6036,2002,40461.19,206488.0,2.0,16.0,39.0,2080.0,0.0,0.0,0.0,1.0,0.0
12091,3583,2000,82320.55,661213.0,4.0,19.0,37.0,2444.0,1.0,1.0,1.0,0.0,1.0
12092,12302,1990,36719.31,144255.0,2.0,7.0,31.0,2445.0,1.0,1.0,1.0,0.0,0.0
12093,4488,2006,116850.8,687709.0,3.0,13.0,42.0,2080.0,0.0,1.0,1.0,0.0,1.0
12094,4405,1998,32107.77,640871.0,1.0,12.0,34.0,2295.0,1.0,0.0,1.0,0.0,0.0
12095,12468,1987,34549.13,97104.0,4.0,12.0,26.0,1611.0,0.0,1.0,1.0,0.0,0.0
12096,1861,1994,34549.13,612073.0,2.0,19.0,35.0,2600.0,0.0,1.0,1.0,0.0,1.0
12097,1750,1989,29911.51,151651.0,7.0,12.0,30.0,2255.0,1.0,1.0,0.0,0.0,1.0
12098,6248,1996,41708.3,263714.0,1.0,16.0,34.0,1560.0,1.0,0.0,0.0,1.0,0.0
12099,2637,2000,74721.73,548816.0,3.0,16.0,40.0,3276.0,1.0,1.0,1.0,0.0,1.0
12100,10353,1990,16690.6,107470.0,3.0,9.0,27.0,2520.0,1.0,1.0,1.0,0.0,0.0
12101,1394,2002,59409.03,580647.0,4.0,15.0,42.0,2200.0,0.0,1.0,1.0,0.0,0.0
12102,4877,1985,14612.71,578830.0,1.0,16.0,27.0,1360.0,1.0,0.0,1.0,0.0,0.0
12103,4131,1991,38436.8,164842.0,1.0,13.0,27.0,4210.0,0.0,0.0,0.0,1.0,1.0
12104,9113,1993,40754.82,104924.0,4.0,16.0,31.0,2600.0,0.0,0.0,0.0,1.0,0.0
12105,2504,2008,27353.97,768478.0,1.0,12.0,47.0,2080.0,1.0,0.0,1.0,0.0,1.0
12106,4493,1992,34193.86,663643.0,1.0,14.0,34.0,1440.0,0.0,0.0,1.0,0.0,0.0
12107,8619,1998,33445.6,154542.0,2.0,16.0,38.0,2340.0,0.0,0.0,0.0,1.0,1.0
12108,11805,2012,142473.8,741230.0,2.0,16.0,48.0,2600.0,1.0,1.0,1.0,0.0,1.0
12109,5425,1991,142473.8,507820.0,2.0,12.0,33.0,2475.0,0.0,0.0,1.0,0.0,1.0
12110,1984,2002,14549.15,699000.0,1.0,12.0,41.0,980.0,1.0,0.0,1.0,0.0,0.0
12111,1921,1986,26839.02,626095.0,3.0,12.0,27.0,2080.0,0.0,0.0,1.0,0.0,1.0
12112,4702,2002,96994.34,626624.0,3.0,14.0,39.0,2860.0,1.0,1.0,1.0,0.0,1.0
12113,3137,1991,71268.24,579051.0,2.0,18.0,33.0,2080.0,1.0,1.0,1.0,0.0,1.0
12114,2536,2002,42435.02,524784.0,2.0,15.0,41.0,4152.0,0.0,1.0,1.0,0.0,1.0
12115,2840,1992,31085.33,793421.0,2.0,14.0,29.0,1115.0,0.0,1.0,1.0,0.0,0.0
12116,1925,1991,62459.8,626100.0,2.0,12.0,30.0,2912.0,1.0,1.0,1.0,0.0,1.0
12117,970,2010,110000.0,615049.0,5.0,12.0,50.0,2275.0,1.0,1.0,1.0,0.0,0.0
12118,5440,2006,41114.16,583822.0,2.0,12.0,41.0,2618.0,1.0,1.0,1.0,0.0,0.0
12119,3037,2006,77900.52,908524.0,3.0,12.0,47.0,2080.0,1.0,0.0,1.0,0.0,0.0
12120,4592,1998,30769.95,479831.0,3.0,17.0,36.0,2600.0,0.0,0.0,1.0,0.0,0.0
12121,11845,2004,46176.13,125800.0,2.0,14.0,43.0,2184.0,0.0,0.0,0.0,0.0,1.0
12122,5860,2008,101311.0,130013.0,4.0,12.0,46.0,2080.0,1.0,1.0,0.0,0.0,1.0
12123,577,2002,101311.0,693404.0,1.0,17.0,43.0,576.0,0.0,0.0,1.0,0.0,1.0
12124,526,1990,123982.8,752315.0,4.0,12.0,31.0,3610.0,1.0,1.0,1.0,0.0,0.0
12125,5531,1992,87038.91,698559.0,4.0,12.0,35.0,2675.0,1.0,1.0,1.0,0.0,1.0
12126,8136,1998,85620.73,140650.0,4.0,16.0,35.0,3120.0,1.0,1.0,0.0,0.0,0.0
12127,3957,2014,87519.68,225682.0,2.0,12.0,54.0,2600.0,1.0,0.0,0.0,1.0,1.0
12128,7886,1998,20067.36,168647.0,1.0,12.0,37.0,1800.0,0.0,0.0,0.0,0.0,0.0
12129,5187,1994,25011.25,623680.0,2.0,13.0,33.0,2600.0,1.0,1.0,1.0,0.0,0.0
12130,5753,2002,20611.3,97821.0,3.0,12.0,41.0,1976.0,0.0,0.0,0.0,0.0,0.0
12131,4613,2000,18363.82,816168.0,3.0,14.0,36.0,3680.0,0.0,1.0,1.0,0.0,0.0
12132,4517,1987,67178.85,505479.0,5.0,16.0,27.0,1851.0,1.0,1.0,1.0,0.0,0.0
12133,10541,1988,44251.31,126021.0,1.0,11.0,25.0,2315.0,1.0,0.0,0.0,0.0,1.0
12134,7784,1990,123982.8,455364.0,1.0,14.0,29.0,3420.0,1.0,0.0,1.0,0.0,0.0
12135,5230,1989,31671.01,390897.0,4.0,12.0,27.0,3495.0,1.0,1.0,1.0,0.0,1.0
12136,6434,1998,36121.25,212132.0,6.0,12.0,40.0,2080.0,0.0,0.0,0.0,1.0,1.0
12137,195,2000,273810.8,721315.0,4.0,18.0,41.0,2860.0,1.0,1.0,1.0,0.0,1.0
12138,9810,1993,39245.38,84652.0,2.0,12.0,32.0,3356.0,1.0,1.0,0.0,0.0,0.0
12139,5821,1996,38927.74,197089.0,4.0,14.0,39.0,2080.0,0.0,1.0,0.0,0.0,1.0
12140,5856,2002,60621.46,137116.0,2.0,16.0,43.0,2000.0,0.0,1.0,0.0,0.0,0.0
12141,2421,1988,35032.29,601857.0,3.0,12.0,29.0,4160.0,1.0,1.0,1.0,0.0,1.0
12142,7690,1996,62562.44,318639.0,2.0,16.0,32.0,1722.0,1.0,1.0,0.0,1.0,1.0
12143,9457,1990,123982.8,60070.0,1.0,17.0,33.0,2048.0,0.0,0.0,1.0,0.0,0.0
12144,2157,1986,20874.79,717535.0,4.0,12.0,28.0,2293.0,1.0,1.0,1.0,0.0,0.0
12145,7824,1988,55314.14,312820.0,4.0,12.0,28.0,2330.0,1.0,1.0,0.0,0.0,0.0
12146,9677,2004,48484.93,117447.0,5.0,16.0,42.0,2080.0,1.0,1.0,0.0,1.0,1.0
12147,6094,1989,26392.51,294152.0,5.0,14.0,31.0,2636.0,1.0,1.0,0.0,1.0,1.0
12148,4480,1989,73899.02,174028.0,1.0,16.0,28.0,2241.0,1.0,0.0,0.0,1.0,1.0
12149,162,1992,85484.65,555678.0,4.0,16.0,31.0,2600.0,1.0,1.0,1.0,0.0,1.0
12150,1309,1988,105325.5,553634.0,1.0,13.0,26.0,2460.0,1.0,0.0,1.0,0.0,1.0
12151,4979,2000,36727.63,167278.0,3.0,12.0,35.0,2132.0,1.0,1.0,0.0,0.0,1.0
12152,3357,2008,311858.6,566948.0,5.0,18.0,43.0,3380.0,1.0,1.0,1.0,0.0,1.0
12153,5051,1989,35190.01,554801.0,2.0,12.0,25.0,2080.0,1.0,1.0,1.0,0.0,1.0
12154,6800,1992,140389.1,105616.0,3.0,13.0,31.0,2970.0,1.0,1.0,0.0,0.0,1.0
12155,5634,2002,10911.86,173874.0,1.0,12.0,41.0,3016.0,0.0,0.0,0.0,1.0,0.0
12156,6094,1991,25624.54,305032.0,7.0,14.0,34.0,2791.0,1.0,1.0,0.0,1.0,1.0
12157,2469,2002,40010.16,470417.0,1.0,16.0,41.0,2080.0,0.0,0.0,1.0,0.0,0.0
12158,7329,1988,27657.07,118315.0,3.0,12.0,25.0,2220.0,1.0,0.0,1.0,0.0,1.0
12159,8163,1991,44042.17,110725.0,1.0,14.0,27.0,2120.0,1.0,0.0,0.0,0.0,0.0
12160,8069,1993,34717.06,57931.0,4.0,14.0,30.0,3635.0,1.0,1.0,0.0,0.0,0.0
12161,5051,1996,59781.89,581469.0,4.0,12.0,32.0,3380.0,1.0,1.0,1.0,0.0,1.0
12162,3002,1992,21759.73,145686.0,5.0,9.0,28.0,2190.0,1.0,1.0,0.0,0.0,1.0
12163,859,1996,54220.79,672266.0,2.0,12.0,35.0,2860.0,1.0,1.0,1.0,0.0,1.0
12164,2341,1990,50071.79,526897.0,3.0,14.0,29.0,2080.0,1.0,1.0,1.0,0.0,0.0
12165,4532,1989,63342.01,151293.0,2.0,16.0,30.0,2080.0,1.0,1.0,0.0,0.0,1.0
12166,6957,1998,24080.83,62464.0,3.0,12.0,37.0,2236.0,0.0,0.0,0.0,1.0,0.0
12167,1515,2000,82320.55,669532.0,4.0,12.0,38.0,4420.0,1.0,1.0,1.0,0.0,1.0
12168,8947,2008,55721.05,96924.0,3.0,12.0,44.0,2080.0,1.0,1.0,0.0,0.0,1.0
12169,10534,1992,55721.05,95760.0,4.0,16.0,29.0,2080.0,0.0,0.0,0.0,1.0,0.0
12170,9420,1986,15904.61,125737.0,4.0,17.0,28.0,1801.0,1.0,1.0,0.0,0.0,0.0
12171,2988,1993,98113.45,601778.0,3.0,16.0,33.0,2720.0,1.0,1.0,1.0,0.0,1.0
12172,9419,1986,45725.74,105018.0,3.0,16.0,26.0,2145.0,1.0,1.0,0.0,1.0,0.0
12173,4859,1996,27805.53,481419.0,4.0,14.0,36.0,2080.0,1.0,1.0,1.0,0.0,1.0
12174,3812,2006,108195.2,693514.0,2.0,16.0,46.0,2080.0,0.0,0.0,1.0,0.0,0.0
12175,128,1988,40563.7,653662.0,4.0,12.0,30.0,1924.0,0.0,1.0,1.0,0.0,1.0
12176,7824,1992,38234.95,302643.0,4.0,12.0,32.0,2540.0,1.0,1.0,0.0,0.0,0.0
12177,5874,1992,21759.73,103617.0,2.0,14.0,31.0,1869.0,0.0,0.0,0.0,0.0,1.0
12178,5874,1993,25660.44,103617.0,2.0,14.0,32.0,2236.0,0.0,0.0,0.0,0.0,1.0
12179,9966,2002,15761.58,129957.0,8.0,6.0,43.0,1920.0,0.0,1.0,0.0,0.0,0.0
12180,7824,1993,43018.97,300329.0,4.0,12.0,33.0,3230.0,1.0,1.0,0.0,0.0,0.0
12181,7824,1994,36781.25,306404.0,4.0,12.0,34.0,3250.0,1.0,1.0,0.0,0.0,0.0
12182,2342,1996,16683.32,545723.0,4.0,12.0,34.0,1820.0,0.0,1.0,1.0,0.0,0.0
12183,5843,2002,26673.44,140007.0,4.0,13.0,38.0,1355.0,1.0,0.0,0.0,0.0,0.0
12184,4327,1994,27365.25,569223.0,3.0,12.0,30.0,3015.0,1.0,1.0,1.0,0.0,1.0
