person,year,PPamount,labinc,wt,famsize,educ,age,hours,male,married,race_white,race_black
6352,1991,,7206.9,84934,4,12,27,2080,1,0,0,1
6005,2000,,16464.11,214023,5,12,39,3440,0,1,0,1
3049,2004,,,604755,3,12,39,1920,0,0,1,0
4612,1996,,13902.76,731737,1,12,37,2080,1,0,1,0
4762,2000,,17730.58,478792,1,12,38,2080,0,0,1,0
5077,1988,,22125.66,138589,2,10,27,1445,0,1,0,1
767,1992,,26422.53,482447,1,9,30,2080,1,0,1,0
5187,2012,237.4562388,37993,839629,1,13,52,1872,1,0,1,0
57,2012,,28494.75,710530,3,12,54,880,0,0,1,0
5178,1989,,31671.01,651381,4,13,28,2480,1,1,1,0
1607,1986,,16302.22,568039,2,12,28,1920,0,1,1,0
1207,1991,,12812.27,149454,4,13,32,2080,0,1,0,1
8694,1990,,18359.66,146520,4,12,28,2080,0,1,0,1
4762,2006,,9304.783,506912,1,12,44,1976,0,0,1,0
10171,1996,,16683.32,85253,1,13,33,2280,1,0,0,1
4439,2006,,8655.612,989918,4,14,48,1040,0,1,1,0
10592,1990,,,100061,2,10,27,855,0,0,1,0
7003,1989,,8280.209,155786,1,12,27,1096,1,0,0,1
6772,1994,,,364833,3,8,34,1109,0,0,0,0
7300,2012,47.49124776,16147.02,166767,2,12,50,2600,0,1,0,1
6225,2010,250,54000,177692,3,12,46,2600,0,1,0,1
11969,1986,,19880.76,139294,1,12,25,2080,1,0,0,1
10116,1987,,21113.35,91531,3,12,26,1770,0,1,0,1
1866,1994,,11770,564009,3,12,33,1378,0,1,1,0
1535,1992,,,140362,1,9,31,2080,1,0,0,0
5898,1991,,28827.6,238599,3,15,26,2697,1,0,0,1
7281,1998,,20736.27,309753,10,12,35,2236,1,0,0,1
448,1993,,22641.56,554981,2,12,29,2368,1,0,1,0
6421,1988,,36876.09,93460,4,12,27,825,1,0,0,1
5929,1987,,15355.17,139401,1,10,25,1026,1,0,0,1
12074,1989,,21993.75,517813,2,12,25,3816,1,1,1,0
2021,1998,,10702.59,678852,5,12,40,1872,0,1,1,0
12179,1996,,8341.659,123462,5,16,35,760,1,1,0,0
7097,1987,,9080.661,144730,2,14,29,1469,0,0,0,1
1148,1987,,9213.1,159150,2,11,29,3030,1,1,0,1
2021,1994,,13357.48,657042,6,12,36,1820,0,1,1,0
7039,1989,,12316.5,72474,3,12,27,1574,0,0,1,0
5077,1996,,16018.77,139444,7,10,35,2080,0,0,0,1
7742,1990,,37553.84,104394,1,12,31,2240,1,0,1,0
9561,1989,,15835.5,131966,9,12,31,750,1,1,0,1
1928,1990,,,159563,5,8,33,2184,0,1,1,0
7072,1990,,18359.66,97543,2,12,32,2080,1,0,0,1
3695,1988,,27657.07,152448,5,10,25,3055,1,0,0,1
7611,1998,,21405.18,190927,3,12,40,2080,0,0,0,1
3281,2012,,26595.1,159954,3,13,51,1872,1,1,0,0
5058,1998,,18729.54,606713,2,11,35,2080,1,1,1,0
4612,1990,,13352.48,689195,1,12,31,1160,1,0,1,0
448,1992,,31085.33,558704,2,12,28,3026,1,0,1,0
5981,1996,,9731.936,308398,2,12,36,969,1,0,0,1
767,1987,,23032.75,492634,3,9,25,2700,1,0,1,0
2226,1994,,,165779,1,12,33,1560,1,0,0,1
2407,1987,,11516.38,560063,4,12,29,1287,0,1,1,0
1535,1988,,11062.83,137550,4,9,27,1370,1,0,0,0
4636,2000,,93718.78,786449,4,14,40,3224,1,1,1,0
4850,1994,,20891.75,476880,2,12,29,2932,1,0,1,0
10184,1992,,6217.065,111555,3,11,32,1942,0,0,0,1
5073,2010,,105000,201687,1,15,46,2392,1,0,0,1
1760,2014,,92125.98,172457,2,15,55,1040,0,0,0,1
8856,1992,,,67761,4,12,28,728,1,1,0,0
223,2012,,66487.75,311959,5,12,49,2340,1,1,0,1
3049,2006,,,586659,3,12,41,1976,0,0,1,0
7300,2010,,9000,155918,2,12,47,1440,0,1,0,1
11815,1987,,12549.01,551552,2,13,26,1874,0,1,1,0
8666,1990,,15856.07,110230,2,12,30,1820,1,1,0,1
1244,1993,,10566.06,619640,4,9,29,2400,0,0,1,0
3822,1998,,,219907,7,12,38,2080,1,0,0,1
9066,1990,,38388.37,83175,1,12,28,3265,1,0,0,1
8840,1990,,,64893,4,8,30,1760,0,0,0,1
9976,1990,,21697.78,99014,2,9,28,1880,1,0,0,0
11982,2010,,,229852,2,6,49,3640,1,1,0,0
6133,1988,,22125.66,115033,3,10,30,2080,1,1,0,1
10436,2006,324.5854706,75736.61,99142,2,12,49,1456,0,1,0,0
5058,2000,,18997.05,619730,1,11,37,2080,1,0,1,0
1044,1991,,17616.87,608144,4,12,27,2080,1,1,1,0
6227,1996,,36147.19,159159,4,13,35,4875,0,0,0,1
387,1992,,19428.33,209722,1,12,29,1544,1,0,0,1
1043,1990,,10014.36,158122,5,12,26,2856,1,0,1,0
5671,2000,,20263.52,550695,2,12,36,2216,1,0,1,0
5482,1989,,17595,146000,1,12,29,3084,0,0,0,1
12494,1987,,11516.38,84783,2,12,26,1872,0,0,1,0
8274,1996,,34756.91,244226,4,12,36,2690,1,1,0,0
11890,1988,,36876.09,161628,5,6,30,2272,1,1,0,0
8096,2006,,43278.06,393413,5,12,49,2080,1,0,0,0
1044,1992,,24868.26,613509,4,12,28,2143,1,1,1,0
9235,1987,,45105.8,119299,2,10,26,2750,1,0,1,0
6155,2000,,29128.81,259336,3,10,40,2080,1,1,0,1
2272,1994,,9710.249,166686,4,12,33,1224,0,1,0,1
5678,1992,,46627.99,697013,1,13,34,1930,1,0,1,0
257,1998,,29432.13,609736,5,12,33,1976,1,1,1,0
1866,1993,,9056.625,552680,3,12,32,1300,0,1,1,0
987,1988,,14750.44,623211,1,14,29,1267,1,0,1,0
3475,1993,,7245.3,434008,4,12,32,1600,0,1,1,0
9542,2008,,24172.81,116284,2,12,45,1880,0,1,0,1
701,1993,,10686.82,520133,1,9,33,1760,1,0,1,0
6033,1996,,5839.161,181941,3,10,33,782,0,0,0,1
8577,1996,,16683.32,85821,2,12,35,3160,1,1,0,1
1760,2012,949.8249552,,164971,2,15,52,1664,0,0,0,1
6488,1985,,16213.83,197228,2,12,26,2080,1,1,0,1
4710,2000,,11398.23,315884,6,12,43,2080,1,0,0,1
1824,1993,,40754.82,139661,4,9,35,2077,0,1,0,0
7280,1996,,34756.91,273538,1,12,35,2496,1,0,0,1
517,1988,,12906.63,177320,1,11,26,840,1,0,0,1
2945,2008,,50655.51,529770,3,13,45,1535,1,0,1,0
987,1987,,15355.17,635267,4,13,27,1300,1,0,1,0
9542,2010,,26500,117742,2,12,47,1960,0,1,0,1
9257,1991,,19218.4,105826,4,12,31,1600,0,0,0,0
5690,1986,,19880.76,107860,1,15,28,1814,0,0,0,0
767,1996,,13902.76,514233,4,9,34,2146,1,0,1,0
1760,2008,1519.665176,80035.7,169476,2,15,47,2080,0,0,0,1
12494,1986,,15904.61,84699,2,12,25,1882,0,0,1,0
1760,2010,,,162327,2,15,49,1820,0,0,0,1
5841,1989,,17111.14,114749,5,11,31,2080,0,0,0,0
1866,1996,,13902.76,593316,3,12,35,2080,0,1,1,0
198,1990,,50071.79,563210,1,18,27,2692,1,0,1,0
1044,1993,,16603.81,609420,4,12,29,2236,1,1,1,0
4923,1991,,12812.27,545057,2,10,28,1920,1,1,1,0
767,1991,,30429.13,485748,1,9,29,2080,1,0,1,0
1516,1989,,43987.51,173762,1,12,32,1480,0,0,0,1
1291,2000,,,191170,2,13,37,2161,1,1,0,1
7931,1996,,41708.3,81297,4,12,34,2496,0,1,0,0
4702,1992,,82376.12,548614,1,14,29,2695,1,0,1,0
5217,2010,,36000,134985,2,10,46,2080,1,0,0,0
8096,1984,,29375.31,297154,1,6,26,2080,1,0,0,0
1870,2004,,24722.7,637459,3,14,44,2340,0,1,1,0
2512,1989,,14427.9,534185,1,12,26,1376,0,0,1,0
6352,1992,,13211.26,82960,4,12,28,1666,1,0,0,1
5894,1989,,29545.53,178115,1,12,26,2380,1,0,0,1
5703,1989,,45747.01,679996,2,14,29,2120,1,1,1,0
9976,1991,,40839.1,96311,2,9,29,3440,1,0,0,0
1681,2010,,150000,724257,4,16,48,3640,1,1,1,0
1043,1998,,12843.11,649653,5,12,34,4092,1,0,1,0
8274,1992,,29531.06,230176,4,12,31,2328,1,1,0,0
3606,2006,,37868.3,627556,2,13,45,2860,0,1,1,0
1291,1988,,18438.05,155886,2,13,25,1750,1,1,0,1
4923,1990,,13352.48,133860,2,10,27,1812,1,1,1,0
4850,1996,,20854.15,506673,2,12,31,2285,1,0,1,0
7026,1987,,19193.96,117908,1,12,26,1200,1,0,1,0
4850,1993,,20679.29,488634,2,12,28,2094,1,0,1,0
9413,2012,71.23687164,17096.85,217500,1,12,51,1360,0,0,0,1
3267,1992,,12434.13,133810,6,12,29,1368,1,0,0,0
247,1984,,10071.54,192483,2,16,25,2024,1,1,1,0
8173,1987,,28790.94,124183,4,12,29,2080,1,1,0,0
223,2014,,56196.84,334979,2,12,52,2392,1,1,0,1
6225,2006,,43278.06,173697,2,12,43,2600,0,1,0,1
5187,1998,,35586.12,664670,4,13,37,2860,1,1,1,0
3822,1996,,20019.98,198209,7,12,36,2080,1,0,0,1
8096,1991,,32030.67,331533,3,12,34,2140,1,0,0,0
1627,1991,,14413.8,557562,1,12,27,1208,1,0,1,0
7294,1986,,5964.227,81651,4,12,25,512,1,0,0,1
7280,1990,,26704.96,276302,13,12,30,2288,1,0,0,1
2932,1988,,30422.78,811550,4,10,29,960,1,0,1,0
3920,1988,,23969.46,471024,1,12,26,2702,1,0,1,0
3165,2014,,41456.69,807809,5,12,52,2576,0,1,1,0
2950,1991,,130494.5,492573,1,16,27,3360,1,0,1,0
5286,1998,,6689.12,470004,4,12,36,2089,0,1,1,0
2950,1993,,60377.5,491199,3,16,29,2791,1,0,1,0
8633,2000,,10131.76,91321,2,13,39,1400,1,0,0,1
2950,1994,,33838.75,491357,1,16,30,2490,1,0,1,0
6133,1991,,40038.34,117536,2,10,33,3296,1,0,0,1
7134,1986,,15904.61,173313,1,12,25,2080,1,0,0,1
2945,1990,,21697.78,429557,1,13,28,2445,1,0,1,0
767,1994,,,503443,3,9,31,1896,1,0,1,0
5704,1994,,16183.75,560850,3,12,33,1055,1,1,1,0
3981,1990,,20028.72,285739,4,10,33,2660,1,0,1,0
8232,1993,,18113.25,114777,7,3,34,2080,1,1,0,0
10116,1986,,5793.252,88677,2,12,25,900,0,0,0,1
3081,1990,,30043.07,531043,3,12,27,2050,0,1,1,0
11969,1993,,25660.44,142065,1,12,32,2080,1,0,0,1
5929,1994,,19126.25,158242,4,10,33,1620,1,0,0,1
4205,1989,,21114,188154,3,12,28,2496,1,0,0,1
8173,1984,,25913.22,105313,3,12,26,1740,1,1,0,0
2725,2012,,38942.82,805921,3,14,49,3120,1,0,1,0
3986,2010,,20000,991930,3,12,52,1920,0,1,1,0
11982,1996,,20854.15,196951,2,6,35,3640,1,0,0,0
5929,1993,,,162198,1,10,31,2120,1,0,0,1
6104,1994,,22068.75,220608,2,12,34,2608,1,0,0,1
8096,1996,,30586.08,342519,3,12,39,3491,1,0,0,0
4585,2010,,18000,547078,1,10,48,1840,0,0,1,0
4883,1985,,13173.74,675518,4,13,27,1976,1,0,1,0
8666,1989,,24633.01,111707,2,12,29,1820,1,1,0,1
4780,1994,,20597.5,519190,4,12,35,2190,0,1,1,0
5678,2012,,28494.75,957006,1,13,54,1820,1,0,1,0
8232,1996,,18768.73,120617,7,3,36,2080,1,1,0,0
2462,2006,108.1951569,19929.55,626031,2,11,47,2444,0,1,1,0
7188,2004,2424.246654,30014.48,277727,2,12,40,2600,1,0,0,1
4710,1994,,20597.5,293429,5,12,37,1756,1,0,0,1
4998,2008,6078.660705,71930.82,736899,1,20,45,2600,1,0,1,0
6216,1987,,38387.91,94396,3,14,25,2331,1,1,0,1
6825,2012,,33243.88,150795,2,16,53,2080,0,1,0,0
3745,1986,,19085.53,576708,3,16,25,1820,1,0,1,0
1761,1989,,54544.51,641391,3,12,26,2901,1,1,1,0
7860,1993,,28679.31,121917,5,12,29,2080,1,1,0,1
5217,1993,,18043.82,104693,1,10,29,1725,1,0,0,0
4206,1992,,12210.32,177898,4,12,30,2040,0,1,0,1
9066,1987,,47984.89,85599,1,12,25,3120,1,0,0,1
7192,1988,,7743.98,190220,3,13,31,1988,0,1,0,1
4850,1992,,23314,472549,2,12,27,2318,1,0,1,0
4930,1988,,16594.24,434282,3,12,25,2160,0,0,1,0
1870,2006,,25956.02,683480,3,14,45,2340,0,1,1,0
12210,2012,2374.562388,33243.88,172698,3,12,49,2444,0,1,0,1
9573,2000,,18997.05,105790,1,12,36,2080,1,0,0,1
8566,1990,,21697.78,67485,2,11,32,2312,0,0,1,0
2021,1989,,8797.502,638560,4,12,31,1665,0,0,1,0
12323,1990,,16690.6,58792,3,15,28,2030,1,1,1,0
2021,1990,,7978.105,648975,4,12,32,1456,0,0,1,0
9976,1988,,23047.56,99573,2,9,26,2000,1,0,0,0
1756,2006,,124424.4,115414,2,12,43,2340,1,1,0,0
4972,2010,,17000,833069,1,13,48,1976,0,1,1,0
1081,1991,,48046,816663,1,14,29,2598,1,0,1,0
4205,1988,,33188.48,190138,5,12,27,2104,1,0,0,1
4972,2012,,15197.2,868720,1,13,50,1976,0,1,1,0
5077,1992,,14454.68,141038,2,10,31,1352,0,1,0,1
2950,1998,,60202.07,522722,3,16,34,2030,1,1,1,0
3606,2008,,30393.3,616320,1,13,47,3120,0,0,1,0
6076,1988,,23466.1,281566,3,15,29,2190,0,0,0,1
2945,2010,,29100,542062,3,13,47,1601,1,0,1,0
9257,1993,,24151,105145,4,12,33,1617,0,0,0,0
893,1989,,7917.751,659410,4,12,30,692,0,1,1,0
5217,2000,,29128.81,130620,2,10,36,2256,1,0,0,0
7912,1990,,7844.581,79057,4,12,30,1320,0,0,1,0
1756,2008,,50655.51,115021,2,12,45,2340,1,1,0,0
5077,1993,,14641.54,138883,2,10,32,1322,0,1,0,1
5595,1993,,16603.81,665418,5,14,33,2086,0,1,1,0
332,1996,,18073.59,104403,1,9,32,1995,1,0,0,0
7281,1991,,20819.94,262044,12,12,29,2080,1,0,0,1
6104,1992,,20205.46,228238,2,12,32,2352,1,0,0,1
5818,1998,,,85354,4,10,40,720,0,1,0,0
6214,1990,,23366.84,113606,1,12,27,2080,0,0,0,1
3878,2008,,70917.71,734769,1,14,48,3120,1,0,1,0
2347,2008,,16209.76,179138,5,11,43,520,0,0,0,1
8313,1988,,8297.121,90588,2,9,31,1768,0,0,1,0
7097,2006,,32458.55,181081,1,14,48,1980,0,0,0,1
12037,1989,,14076,506454,3,12,27,1680,0,0,1,0
2733,2010,,28000,195360,1,12,51,2600,1,0,0,1
6133,1989,,26392.51,113558,8,10,31,2080,1,0,0,1
6216,1989,,43987.51,92354,4,14,27,4126,1,1,0,1
7258,2012,,18046.67,160884,2,12,49,1280,0,0,0,1
1028,1990,,6659.548,142853,4,11,27,720,1,0,0,1
4205,1991,,21620.7,196102,4,12,30,2432,1,0,0,1
5187,1986,,24850.95,614141,1,12,25,2283,1,0,1,0
702,1986,,5566.612,564383,2,12,25,890,1,1,1,0
9070,1991,,14413.8,100661,6,12,27,1440,0,1,0,1
4953,1992,,6963.113,546050,6,13,29,1280,0,1,1,0
5690,1989,,28152.01,105578,1,16,31,2082,0,0,0,0
4205,1992,,7771.332,191458,3,12,31,1880,1,0,0,1
4585,2012,94.98249552,29444.57,552752,2,10,50,2444,0,0,1,0
5025,1989,,33782.41,459477,3,13,27,2080,0,0,1,0
8666,1993,,15094.38,110015,2,12,33,1720,1,1,0,1
9976,2000,,16464.11,121087,2,9,38,2120,1,0,0,0
5058,1996,,20854.15,596228,3,11,33,2600,1,1,1,0
1535,1991,,12812.27,140102,4,9,29,813,1,0,0,0
12204,1992,,48182.26,312481,5,10,29,3280,1,1,0,0
8751,1989,,17243.1,269581,1,12,25,2652,1,0,1,0
4762,1996,,11122.21,457704,1,12,34,2295,0,0,1,0
4332,2000,,12664.7,651259,2,16,39,2080,1,0,1,0
3089,1990,,33548.1,988625,1,15,31,2880,1,0,1,0
4732,1989,,21114,471665,4,12,26,2322,1,1,1,0
5678,1994,,33838.75,691870,1,13,36,2152,1,0,1,0
5678,1993,,36226.5,676058,1,13,35,2820,1,0,1,0
6689,1985,,22294.02,92758,4,12,27,2115,1,1,1,0
448,1996,,21549.29,569675,1,12,32,2080,1,0,1,0
8953,1990,,6008.615,79639,5,12,26,664,0,1,0,0
12375,1990,,25035.89,74938,3,12,27,2132,1,1,1,0
5077,2000,,18363.82,141831,1,10,39,2960,0,0,0,1
10318,1986,,17892.68,87046,1,12,27,2124,1,0,0,1
5703,1994,,19861.87,715306,4,14,34,2080,1,1,1,0
8690,1993,,7547.188,180279,6,12,29,2340,0,1,0,1
7280,1993,,7547.188,275762,13,12,32,1080,1,0,0,1
11982,1992,,38856.66,185620,3,6,31,2080,1,0,0,0
5025,1991,,40038.34,457778,1,13,29,2350,0,0,1,0
7281,1990,,20028.72,266793,12,12,28,2421,1,0,0,1
315,1998,,17391.71,776029,3,12,34,780,1,0,1,0
5187,1989,,12497.73,632611,1,13,28,2000,1,0,1,0
198,1996,,90367.98,588680,2,18,33,2860,1,1,1,0
7030,1988,,14750.44,98979,4,12,25,1944,0,0,1,0
1211,1991,,19218.4,163211,1,8,28,940,1,0,0,1
5224,1993,,9056.625,525744,5,12,35,1146,0,1,1,0
5818,1996,,7368.465,85816,4,10,38,1560,0,1,0,0
1217,1990,,20028.72,163793,4,12,27,1640,1,0,0,1
448,1990,,25870.43,540012,3,12,26,2080,1,0,1,0
4636,1998,,73580.31,709989,4,14,38,3888,1,1,1,0
1756,2004,,69264.19,119723,2,12,40,2184,1,1,0,0
6227,1990,,12517.95,156854,3,13,30,1890,0,0,0,1
7300,2004,,18008.69,155725,2,12,42,2360,0,0,0,1
2753,2004,,19393.97,733497,3,12,46,1045,0,1,1,0
3695,1989,,28152.01,153386,3,10,26,3085,1,0,0,1
8096,2008,202.6220235,43563.73,377067,2,12,51,2080,1,1,0,0
257,1996,,13902.76,589808,1,12,32,1687,1,0,1,0
10018,1990,,15021.54,117112,6,10,30,1750,1,1,1,0
3235,1986,,25844.98,512000,4,12,25,2450,1,1,1,0
12108,1986,,5964.227,474549,3,12,25,868,0,0,1,0
3745,1988,,25813.27,577960,1,16,27,2080,1,0,1,0
6216,1993,,51320.88,95288,4,14,31,4030,1,1,0,1
6133,1992,,35748.13,115392,1,10,34,2860,1,0,0,1
5704,1986,,47713.82,552273,1,12,25,2593,1,0,1,0
7860,2000,,31661.75,145574,7,12,36,1820,1,1,0,1
5082,1992,,9325.599,590774,2,12,28,1600,1,1,1,0
2021,1996,,11539.29,682783,5,12,38,1872,0,1,1,0
7133,1986,,13320.11,155625,1,12,25,2604,1,0,0,1
3218,1988,,5531.414,681106,2,13,29,1612,0,1,1,0
4612,1988,,18438.05,674795,4,12,29,2376,1,1,1,0
4702,1989,,70380.02,538041,1,14,26,2134,1,0,1,0
2511,1991,,11029.76,480676,2,12,30,1918,0,1,1,0
4883,1984,,6084.886,643476,5,13,26,950,1,0,1,0
7810,1987,,17274.56,156565,2,12,26,2380,0,0,0,1
5678,1990,,26704.96,686733,1,13,32,1200,1,0,1,0
9976,1998,,14716.06,109685,2,9,36,2120,1,0,0,0
1244,1994,,14712.5,655161,4,9,30,2730,0,0,1,0
11982,1994,,36781.25,187927,2,6,33,1600,1,0,0,0
6825,2008,,35458.86,140765,2,16,49,624,0,1,0,0
10327,2000,,44326.45,116524,6,9,36,3952,1,1,0,1
8274,1986,,35785.36,222902,3,12,25,2496,1,1,0,0
4231,1996,,12512.49,632451,5,13,32,2342,0,1,1,0
1980,2000,,7598.82,592880,5,12,41,1248,0,1,1,0
8368,1989,,29911.51,100818,2,13,29,2420,1,1,0,0
3981,1989,,18474.75,286603,1,10,32,2080,1,0,1,0
8566,1984,,15736.77,64772,5,11,26,2080,0,0,1,0
8096,2000,,29128.81,353490,5,12,43,2125,1,0,0,0
1756,2012,,326578.3,121105,2,12,50,3120,1,1,0,0
10436,1984,,20982.36,87218,4,12,27,1038,0,1,0,0
7188,2006,1027.85399,12983.42,258094,2,12,41,1820,1,0,0,1
4636,2004,10158.74789,103896.3,879340,4,14,44,3640,1,1,1,0
4702,2000,,79787.61,594940,3,14,37,2340,1,1,1,0
4710,1998,,17391.71,311219,5,12,41,2080,1,0,0,1
8325,1985,,12160.37,95911,2,11,25,1785,0,0,1,0
4439,2008,,10847.37,985178,4,14,49,1040,0,1,1,0
4883,1990,,16690.6,708666,1,13,32,650,1,0,1,0
1763,1989,,24281.11,115484,1,15,27,2136,1,0,0,0
3623,1988,,38719.9,448389,3,16,26,2100,1,0,1,0
8532,2006,378.683049,35704.4,112433,9,12,43,2080,0,1,0,1
4636,2006,10819.51569,107113.2,857476,4,14,46,3224,1,1,1,0
2149,1993,,10566.06,625930,1,15,29,1423,1,0,1,0
8666,1991,,16015.33,111210,2,12,31,1470,1,1,0,1
3859,1992,,20205.46,617077,2,12,33,2080,0,0,1,0
4636,1992,,46627.99,630519,4,14,32,3340,1,1,1,0
5898,1993,,39245.38,238068,3,15,28,3193,1,0,0,1
3878,1992,,18651.2,617035,1,14,33,2890,1,0,1,0
7742,1989,,33782.41,104240,1,12,30,2160,1,0,1,0
9613,1989,,14076,50747,1,11,26,1285,1,0,1,0
7444,1989,,12668.4,256708,4,12,26,2184,1,0,0,1
4636,1993,,52830.32,650230,4,14,33,3640,1,1,1,0
7281,1988,,18438.05,253326,8,12,26,1750,1,0,0,1
4636,2014,13818.89619,92125.98,845184,2,14,54,3900,1,1,1,0
7697,1989,,8797.502,155786,2,12,27,2280,1,0,0,1
5217,2008,,34648.37,126523,1,10,44,1872,1,0,0,0
145,1994,,14712.5,475419,5,12,31,2080,1,0,1,0
12149,1989,,9325.352,223068,2,18,30,1100,0,0,0,1
4998,2000,,56991.15,693357,1,20,37,3120,1,0,1,0
8274,1987,,32629.73,232360,3,12,26,2496,1,1,0,0
8050,1989,,21114,297926,5,13,25,2040,1,1,0,1
11969,1990,,26037.33,144220,1,12,29,2120,1,0,0,1
4612,1987,,15355.17,664659,3,12,28,1608,1,1,1,0
6352,1990,,15021.54,84763,4,12,26,1864,1,0,0,1
11982,1998,,,201559,3,6,37,3900,1,0,0,0
8274,1998,,24080.83,249941,4,12,37,2860,1,1,0,0
7039,1988,,17147.38,73445,4,12,26,2682,0,0,1,0
6076,1992,,26422.53,290061,3,15,33,2080,0,0,0,1
4612,1991,,19218.4,676365,1,12,32,1880,1,0,1,0
8096,1992,,38856.66,320164,3,12,35,2558,1,0,0,0
8602,1987,,27831.24,166139,6,12,26,2080,1,0,0,1
5671,1993,,27963.84,506615,2,12,29,2120,1,0,1,0
6012,1989,,13724.1,205815,1,13,27,1154,1,0,0,1
3165,2012,,56989.5,758110,5,12,50,4160,0,1,1,0
7742,1984,,25178.84,96642,1,12,25,1686,1,0,1,0
5703,1993,,19622.69,715947,3,14,33,2120,1,1,1,0
7742,1985,,36481.12,97461,1,12,25,710,1,0,1,0
2320,1994,,14712.5,541669,3,12,32,1380,1,1,1,0
5703,1988,,29500.88,671131,1,14,28,2176,1,0,1,0
4998,2010,,64000,753997,1,20,47,2340,1,0,1,0
7072,2000,,30395.28,122563,4,12,41,3692,1,0,0,1
6179,1987,,5374.308,190127,5,12,28,1400,0,0,0,1
145,1993,,7547.188,460175,5,12,30,600,1,0,1,0
1761,1992,,19428.33,636643,4,12,29,2100,1,1,1,0
7860,1991,,27226.07,122188,5,12,27,2080,1,1,0,1
9070,1992,,12434.13,100499,5,12,28,2392,0,1,0,1
7916,1990,,21697.78,90112,1,12,30,3400,0,0,1,0
10467,1990,,11683.42,196665,4,12,26,1956,0,1,1,0
5671,1991,,24823.77,508033,2,12,27,880,1,1,1,0
12204,1996,,38927.74,356172,5,10,33,2808,1,1,0,0
6216,2000,,40527.04,112566,5,14,38,2080,1,1,0,1
2511,1992,,12434.13,492022,2,12,31,2022,0,1,1,0
4205,1990,,28374.01,188079,3,12,29,2496,1,0,0,1
4710,1996,,22244.42,296080,5,12,39,2080,1,0,0,1
6133,1993,,34717.06,115033,1,10,35,2440,1,0,0,1
5936,1996,,22244.42,158741,4,12,34,2880,0,0,0,1
2945,1987,,30157.55,429878,1,12,25,2600,1,0,1,0
1763,1988,,15119.2,114958,1,15,26,1296,1,0,0,0
12200,1993,,,189275,6,12,28,2080,1,0,0,1
4205,1996,,13902.76,198762,5,12,35,1924,1,0,0,1
4702,1994,,32367.5,547495,1,14,31,1080,1,0,1,0
7072,1992,,15853.52,103064,1,12,33,2301,1,0,0,1
3633,2008,,15196.65,558564,2,12,44,1560,0,0,1,0
2149,2010,,14000,786296,1,15,46,1520,1,0,1,0
7362,1988,,14750.44,191388,3,11,27,2012,1,1,1,0
9235,1986,,33797.29,114579,2,10,25,2919,1,0,1,0
6012,1998,,,244001,9,13,36,2080,1,1,0,1
1224,1988,,5531.414,155940,5,13,29,650,0,0,0,1
7664,2004,,60028.96,289439,1,13,40,2080,1,0,0,1
1044,1994,,16183.75,605163,4,12,30,2404,1,1,1,0
5058,1993,,,570124,1,11,30,3106,1,0,1,0
305,2008,,35458.86,133587,1,12,45,1915,0,0,0,0
6516,2010,,6000,131202,2,12,50,2080,0,1,0,1
12210,2004,230.8806338,28860.08,171604,3,12,40,2780,0,1,0,1
12375,1988,,27657.07,73801,3,12,26,1080,1,1,1,0
5187,2008,,36471.96,748274,1,13,47,2340,1,0,1,0
8368,1985,,27360.84,96947,4,13,25,1880,1,0,0,0
6516,2008,,20262.2,129863,2,12,49,2860,0,1,0,1
12210,2006,135.2439461,31750.95,173232,3,12,42,2790,0,1,0,1
6225,2004,288.6007922,45021.72,172065,2,12,41,2600,0,0,0,1
12500,1988,,35032.29,175308,4,12,30,3276,1,1,1,0
8666,1994,,22068.75,106275,2,12,34,2080,1,1,0,1
6269,1988,,18438.05,88456,2,13,25,1996,1,0,1,0
10171,1994,,7356.249,88524,1,13,31,1170,1,0,0,1
2040,1987,,57867.86,476348,1,14,25,1069,1,0,1,0
10436,2004,,86580.23,101878,2,12,47,1040,0,1,0,0
5068,1996,,41708.3,722501,3,8,37,3120,1,1,1,0
1592,1993,,5086.805,621247,3,10,28,600,0,1,1,0
2149,1994,,22068.75,672896,1,15,31,1764,1,0,1,0
7753,2006,,54097.58,143106,4,16,49,3120,1,1,0,1
9066,1992,,38856.66,84670,1,12,30,3684,1,0,0,1
7753,2004,,58874.56,150997,3,16,47,3120,1,1,0,1
6214,1988,,18438.05,99549,5,12,25,2080,0,0,0,1
6689,1987,,,95820,4,12,29,1840,1,1,1,0
1599,1987,,15431.94,596820,3,12,29,2080,0,1,1,0
5134,1991,,11210.73,549093,4,15,28,2384,0,0,1,0
2153,2004,,11428.59,599964,5,12,42,2080,0,0,1,0
10113,1994,,8827.499,99618,2,9,34,1560,0,0,0,1
6076,1991,,19218.4,281566,3,15,31,1840,0,0,0,1
4702,2004,5772.015844,103896.3,643790,4,14,41,2600,1,1,1,0
8232,1991,,17616.87,109917,5,3,32,1390,1,1,0,0
5416,1988,,55314.14,122427,5,16,28,3560,1,1,1,0
5678,1996,,51440.23,729123,1,13,38,2450,1,0,1,0
2022,1993,,15849.09,756235,4,12,28,1402,1,0,1,0
8096,1985,,34454.39,315281,2,6,27,2080,1,0,0,0
9066,1994,,44137.49,86362,4,12,32,3828,1,1,0,1
9542,2004,,16161.64,116945,2,12,42,2184,0,1,0,1
6022,1994,,20285.59,231548,8,12,30,4226,0,0,0,1
5217,1996,,18073.59,114843,3,10,32,3343,1,1,0,0
1524,1987,,13435.77,141124,5,9,25,2232,0,1,0,1
